wbps_gene_id,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00008871,F15H10.4,tag-314,23.483940810700908,2.9059426464769467,0.7492738965453177,3.2110322507831155,0.0013225909059734267,0.036674872476227964
WBGene00008905,F17B5.1,F17B5.1,1263.0190472541576,-3.7822530545424944,0.6375163964339288,-5.148499823537734,2.6257803331966184e-7,4.16020185204393e-5
WBGene00008912,F17C8.7,F17C8.7,25.088952818212597,4.479890365384918,1.1801186515664925,3.3724493381254517,7.450279147164504e-4,0.025469923183910798
WBGene00008915,F17C11.4,F17C11.4,296.8325219505739,-1.3640808595842986,0.2577515606283015,-3.3523787692225566,8.012032209192894e-4,0.02642053874916623
WBGene00008925,F17H10.1,F17H10.1,398.02974263502097,-1.6133504758757942,0.29771908432330213,-3.7396006319392456,1.8431285137035137e-4,0.009696825737743981
WBGene00008950,F19B6.4,wht-5,32.02514028687468,6.200998205131288,1.5022943804049247,3.7948609004279543,1.4772625434283538e-4,0.008405966714809523
WBGene00008995,F21A3.5,prde-1,195.10667576563407,1.7976376961469616,0.3797289770176546,3.417273304603854,6.325174693727614e-4,0.022883519154420325
WBGene00009048,F22B8.6,cth-1,1682.0060671067588,-6.195797514876265,0.5929111680715248,-9.606493892503577,7.506143793637179e-22,1.4780669435927839e-18
WBGene00009049,F22B8.7,F22B8.7,1069.7894441775202,-2.393486424806536,0.24309683444355723,-7.789021313834384,6.753021583511115e-15,5.171313861506512e-12
WBGene00009075,F23B2.7,F23B2.7,16.277310533710807,7.5342988806536235,1.7585638485663302,4.000024728353388,6.333586519134046e-5,0.004253683627607518
WBGene00009100,F25B3.3,rgef-1,41.620923286735874,2.7207948673690256,0.5779629436974452,3.8424519972885633,1.2181124329368295e-4,0.007332079377991816
WBGene00009115,F25F2.1,F25F2.1,59.557955268589886,3.393981814164413,0.8060635588842364,3.590265038367818,3.303418936795771e-4,0.01409731474451793
WBGene00009125,F25H5.2,F25H5.2,10.495450081668743,7.111233618453294,1.9405599807142395,3.4068689884143515,6.571266091662316e-4,0.02352683943051256
WBGene00009143,F26A3.5,F26A3.5,41.53000879590957,5.081020149541896,1.3152814067876484,3.482920176550097,4.959762260931624e-4,0.019149961625961203
WBGene00009192,F27E5.1,asah-2,3227.0091810962913,2.1600391406013744,0.3311558197320497,5.012864161483174,5.362575541856685e-7,8.034537094451364e-5
WBGene00009221,F28F8.2,acs-2,643.788820514984,-5.871640471583201,1.4831157956489331,-3.6218618177637674,2.9249035404468085e-4,0.013175447843633599
WBGene00009334,F32D8.12,F32D8.12,499.81696406268156,-2.0109627660783236,0.4718690414497268,-3.202080732900343,0.0013643875379784425,0.03746358132170289
WBGene00009344,F32H2.7,F32H2.7,48.35306098608291,7.410953748104554,2.0880195666566785,3.3098127328233433,9.335840928742156e-4,0.029193131945613567
WBGene00009384,F35B12.4,piit-1,34.804867986457545,6.713338173847214,2.010756805588075,3.0900495557591974,0.00200123102173965,0.047938839873042635
WBGene00009388,F35B12.9,F35B12.9,159.67754260614524,3.802432076248681,0.5688252775205819,5.805705559787098,6.409551371965434e-9,1.5499869493187988e-6
WBGene00009397,F35C5.9,clec-66,4203.938061254249,2.539357633867354,0.38911336780603445,5.241037195319218,1.5967652200232947e-7,2.7172607151606287e-5
WBGene00009406,F35C11.7,F35C11.7,15.030879106044436,6.539557748513426,1.9632059953253642,3.0763749514286114,0.0020953417184671674,0.049371265380087924
WBGene00009413,F35E2.6,oac-19,41.463146151506166,7.015463373598164,1.7193321542328173,3.7895315094048407,1.5093166659615155e-4,0.0084570816762656615
WBGene00009431,F35E12.7,dct-17,5049.488341613555,2.426521665293414,0.3116938016087987,6.180814810399587,6.377158995636482e-10,1.793933869303128e-7
WBGene00009434,F35E12.10,F35E12.10,1055.612277746185,1.786358658277333,0.3523459110400393,3.650840319049866,2.6138371638393044e-4,0.012381144833801021
WBGene00009488,F36G9.12,oac-20,1233.7794537737707,2.70680025615354,0.47886214684824124,4.608424931221196,4.0573080889940175e-6,4.584093008089634e-4
WBGene00009489,F36G9.13,F36G9.13,23.148997934542262,5.129790327985185,1.3313319221177906,3.4775627708381203,5.0599455901404e-4,0.01947568435072945
WBGene00009500,F36H2.3,cfh-1,68.33602779037103,5.285522537328029,1.0769069166890797,4.443766181798687,8.839767099754975e-6,8.536270674982958e-4
WBGene00009526,F38A1.14,clec-169,241.13847291353224,-2.2939618545752714,0.4965126128925746,-3.6131244363039228,3.0252942574390693e-4,0.013451824530496816
WBGene00009577,F40F8.4,F40F8.4,119.70286167196686,2.9531288052253895,0.642594841278607,3.8175357902722364,1.3479123834805675e-4,0.007839503921475166
WBGene00009624,F41E7.8,cnc-8,206.32870016315437,2.9596671642801176,0.6140735656625825,4.005492667032732,6.188835387458266e-5,0.004181711126506114
WBGene00009634,F42F12.1,nspc-9,87.7408204227136,3.986834971690055,0.6683246505930989,5.217277214892035,1.815724113607464e-7,2.9444636684665037e-5
WBGene00009638,F42F12.7,nspc-14,221.365281055322,2.2357336232679317,0.3651660622909246,4.753272011036688,2.0015077859349156e-6,2.508071211029716e-4
WBGene00009640,F42F12.9,nspc-10,105.51926157757997,2.425654192765739,0.6038477960109119,3.1889727932880314,0.0014277931482164004,0.0387415369193206
WBGene00009677,F44A6.5,F44A6.5,484.8387130278147,-2.3940482674342882,0.4605039479381982,-4.112990292297078,3.9056681572237e-5,0.0028186246010037425
WBGene00009706,F44G3.2,argk-1,2387.4937099510266,-10.337998086256139,1.5151152431998942,-6.493234181631277,8.401293912566409e-11,2.824474031483302e-8
WBGene00009754,F46A9.1,F46A9.1,28.262401481874576,5.488239182380556,1.4885893906749197,3.350983967525733,8.05249642825616e-4,0.026427526373114976
WBGene00009805,F47B8.4,F47B8.4,48.71102270138332,-3.6687152620627823,0.9633877030390069,-3.2891381653171083,0.0010049467838197626,0.030795781797058563
WBGene00009895,F49E11.10,scl-2,2178.28305759695,-2.5291997743458734,0.4277960024367475,-4.743381805317137,2.1017959570537895e-6,2.586710310002628e-4
WBGene00009938,F52F12.5,F52F12.5,13.669362602727265,8.078454016070832,2.409306806257531,3.1454914734760315,0.0016580802805769355,0.04279958536979865
WBGene00009995,F53F4.13,F53F4.13,382.30346653482957,2.8558535415518413,0.5368572715226648,4.388230664865611,1.1427654008575544e-5,0.0010431707473788432
WBGene00010034,F54B11.11,F54B11.11,319.253743323612,-1.6824327984722394,0.37667921998216053,-3.1390975019228278,0.0016946904963395467,0.04315766033229272
WBGene00010055,F54D5.12,F54D5.12,1831.1656783246967,-1.9512907835197457,0.21970350851313888,-6.605678686432786,3.957003013874384e-11,1.435350777453803e-8
WBGene00010082,F55A11.11,F55A11.11,52.16219040657069,2.515604286669826,0.6325286572303096,3.1865817676872865,0.0014396478730628786,0.03898645635029218
WBGene00010111,F55D12.2,F55D12.2,248.8889987143825,2.1286511106219708,0.4868068434203851,3.3455797358533412,8.211074661333524e-4,0.026693738946184268
WBGene00010118,F55F3.4,F55F3.4,227.50212119513787,-3.50193981436636,0.44735766593680854,-6.71037973179697,1.9411858390167237e-11,7.432584890279589e-9
WBGene00010123,F55G11.2,F55G11.2,11800.23265754351,2.5890184828562095,0.35548801085970055,5.876480834906909,4.190798996440318e-9,1.0899240257911952e-6
WBGene00010124,F55G11.4,F55G11.4,13325.064045883726,1.7458233624714934,0.3468729247255187,3.591584334399452,3.2867378072151427e-4,0.014069687557345814
WBGene00010126,F55G11.6,F55G11.6,39.035081129815694,8.597796501256823,1.4470732661607368,5.595982380865395,2.19375981313969e-8,4.3152365152135855e-6
WBGene00010127,F55G11.7,F55G11.7,107.89179953771541,5.205269268839606,0.8352092961018485,5.63364092186281,1.7644420947395334e-8,3.6850105808923832e-6
WBGene00010148,F56D5.3,F56D5.3,170.90599394269785,1.8598887157675976,0.42226016337444094,3.2204996675514255,0.0012796734110710616,0.03607161206176587
WBGene00010241,F58D2.2,F58D2.2,50.12276865949798,9.852641668509657,2.9021359157272517,3.2226752778275585,0.0012699943774302999,0.036019758227364716
WBGene00010245,F58D5.6,,17.17330247254845,8.104536668347622,2.2297953588928174,3.4104190942991193,6.486312517151052e-4,0.0232831593063568
WBGene00010254,F58E6.5,F58E6.5,22.69606147471626,8.921573249507604,2.2737783597362706,3.703779312282838,2.1241106438009722e-4,0.010646814950600946
WBGene00010256,F58E6.7,hrg-3,184.54156055152325,2.9720485924116784,0.6747408837526672,3.66370061743262,2.4859733706962496e-4,0.01198134858100598
WBGene00010309,F59B2.5,rpn-6.2,193.08738566054825,2.146580489650059,0.45073410987302936,3.653108237390546,2.59084953995553e-4,0.01231457588232656
WBGene00010319,F59B10.3,F59B10.3,106.07796226431601,2.7973397298056426,0.5032478002884884,4.565026868450663,4.994303703944343e-6,5.507318580413506e-4
WBGene00010408,H19N07.4,mboa-2,978.7658200291542,-1.7138814207764674,0.2422944585859346,-5.009942975422775,5.444616591560036e-7,8.06974140839393e-5
WBGene00010425,H37A05.1,lpin-1,2455.3452470712637,-1.5615717690306643,0.1933553754454698,-5.490262510596968,4.013367974139602e-8,7.376035220738703e-6
WBGene00010510,K02E11.1,ent-3,46.050749039360156,4.581293933150393,1.082412770430011,3.770552274183733,1.6288667745255092e-4,0.008945139290860406
WBGene00010539,K03H1.4,ttr-2,286.9501979439216,2.886458812609719,0.5809855006184329,4.107604768224751,3.997834503280494e-5,0.0028552409737418825
WBGene00010595,K06A4.5,haao-1,135.44794296890507,3.7496311750460656,0.8957833460137261,3.6276976899682967,2.859598067452657e-4,0.012966019658476128
WBGene00010633,K07F5.5,nspd-2,30.286578473834226,9.239489205929148,2.4165082941728047,3.6165773678508164,2.985241197006462e-4,0.0134034412571782
WBGene00010634,K07F5.6,K07F5.6,20.888078927576906,8.447014573474682,2.5720571926805484,3.089750335291906,0.002003248096842176,0.047938839873042635
WBGene00010663,K08E3.3,toca-2,313.9047431944908,1.97536655702963,0.44577184008038157,3.309689900473731,9.339938470701961e-4,0.029193131945613567
WBGene00010679,K08F4.5,K08F4.5,18.317066541686827,8.580003216148887,2.1296325316523874,3.794083296558018,1.4818992394796242e-4,0.008405966714809523
WBGene00010712,K09B11.5,K09B11.5,29.34466954294986,7.116700584494869,1.8848639052213045,3.51043943605997,4.473667052154635e-4,0.017815183648746825
WBGene00010788,K12G11.1,sulp-4,63.98912483779079,2.2520361342281427,0.5612620421671504,3.1216009681737322,0.0017987055651114336,0.044997019073495466
WBGene00010790,K12G11.3,sodh-1,466.88824561403635,-4.3660367060389405,0.5626895148951729,-6.870639320086086,6.391480742931278e-12,2.841940985824669e-9
WBGene00010833,M03B6.1,M03B6.1,69.78093613485615,-2.2601115122262345,0.5678393718203053,-3.099664446626691,0.0019373999513756387,0.04693342869905413
WBGene00010876,M05D6.3,M05D6.3,14.736831787867187,7.805648986020568,2.0621139870778755,3.542795903524741,3.959089805710223e-4,0.016338950264044826
WBGene00010900,M28.9,M28.9,40.05805867981084,9.045782014402091,2.1469462663610965,3.980435909505324,6.878900975122058e-5,0.00455010147790357
WBGene00010957,MTCE.3,,4434.727619063684,1.416924906778827,0.24437008231816088,3.7521978880582623,1.7529100978087595e-4,0.009403381165262313
WBGene00010958,MTCE.4,,3508.956903727114,2.2786942198012454,0.4032084150874537,4.411351929288124,1.027271930663754e-5,9.567511008289991e-4
WBGene00010961,MTCE.16,,2399.7941982762663,1.4923758814787118,0.27496928528933817,3.609042662472203,3.0732906970672884e-4,0.013577640694992149
WBGene00010988,R03D7.1,metr-1,5784.383977449991,-1.85752141335472,0.23410379839029727,-5.79880131244801,6.679060881270359e-9,1.587313365300528e-6
WBGene00010989,R03D7.2,R03D7.2,164.95073024308493,2.323965051308909,0.576238670559607,3.1652944248562633,0.0015492609573845076,0.041146460571460604
WBGene00011028,R05D7.3,R05D7.3,44.960780743626664,4.099549018376577,0.6245510497460391,5.763418410457016,8.242710924698662e-9,1.8936254564341058e-6
WBGene00011052,R06B9.1,arrd-11,35.11993107124623,-5.3032461858248094,1.1608995042568435,-4.137521093093786,3.51078183800971e-5,0.002587840473536142
WBGene00011056,R06B9.5,R06B9.5,73.64443749334335,-2.221873683671393,0.5581362655582945,-3.0850417540043393,0.002035235791586176,0.0483725633789754
WBGene00011061,R06C7.1,wago-1,1928.9779706096358,1.5954980758809993,0.3008331010624808,3.6415476621818708,2.710039385493296e-4,0.012669257843524866
WBGene00011063,R06C7.4,cpg-3,28.266365613919763,7.4814051790106495,1.6645888968795812,4.194071696680129,2.7399131764863706e-5,0.0021458501832209162
WBGene00011072,R06F6.11,tag-209,97.69990801849356,2.5519561237165242,0.6268789837857273,3.27328906661497,0.0010630370073142137,0.031939228730073904
WBGene00011114,R07E5.6,R07E5.6,30.663204392857335,5.418682478458495,1.4677780128251607,3.3511078892584556,8.048893706805458e-4,0.026427526373114976
WBGene00011120,R07E5.15,R07E5.15,39.76661072125757,6.784781917070651,1.5829252048052807,3.970359368839387,7.176430529524708e-5,0.004688147792368179
WBGene00011190,R10D12.9,swt-6,219.3677183579517,-2.2874027382680353,0.5219321101318959,-3.4245885692228173,6.157311075351378e-4,0.022526848986244904
WBGene00011214,R10E9.2,R10E9.2,64.09748528614338,5.067845057191919,1.2415475632753403,3.6791543008964043,2.3400865987961274e-4,0.011397792819012657
WBGene00011232,R11A5.4,pck-2,11735.959940955332,-1.5899952647887927,0.16231793829399466,-6.715186727018204,1.8782554018407227e-11,7.397106416849292e-9
WBGene00011252,R11H6.4,R11H6.4,11.73822913755155,6.465857298967306,1.8370237505389873,3.2475667759967224,0.0011639634776768493,0.03392337041498375
WBGene00011260,R13G10.4,cnnm-5,24.08959227520729,6.4179940716336175,1.8439156534036203,3.2094711386118973,0.0013297939620939237,0.036674872476227964
WBGene00011322,T01C3.5,irld-14,19.96986445022958,7.756219243002146,2.15265549321531,3.3708223475015533,7.494417015217488e-4,0.025506924478458728
WBGene00011362,T02B5.1,cest-1.1,474.1107465752946,-2.3038350636861358,0.5770931078070589,-3.125726229066691,0.0017736658727124143,0.04453225936150804
WBGene00011487,T05E12.6,T05E12.6,5049.84730215271,-2.307965912740789,0.41911184618973785,-4.31380293632239,1.6046999692057334e-5,0.0013570051764129956
WBGene00011561,T07C4.5,ttr-15,497.866146761329,2.668857291766726,0.6480882685306051,3.3465461374329823,8.182506152802001e-4,0.02666375054615196
WBGene00011586,T07D10.6,flp-33,33.38158659179259,4.819534869836572,0.9492184207440585,4.550622675917564,5.348739113511814e-6,5.759923432863035e-4
WBGene00011668,T09F5.9,clec-47,229.59637155514778,-6.463721034036207,0.8496167500311071,-7.019307274506837,2.2297093885269474e-12,1.1820890081329017e-9
WBGene00011708,T11B7.5,T11B7.5,67.69061821796738,3.498704593757858,0.8842085595343918,3.391399643695964,6.953662391726186e-4,0.024440182793350352
WBGene00011736,T12D8.9,T12D8.9,999.3108668945016,2.0469790546353654,0.41595002193248864,3.7191464672802685,1.9989711878695856e-4,0.010218103488316109
WBGene00011801,T16G1.7,T16G1.7,322.5085091644132,-3.0047684017324636,0.6263253924676224,-3.999148736192979,6.357072165461034e-5,0.004253683627607518
WBGene00011854,T20B3.14,T20B3.14,25.318938431385938,7.721488900501449,1.3149482251495697,5.4918427679386665,3.977614387516991e-8,7.376035220738703e-6
WBGene00011886,T21B10.4,T21B10.4,341.33489801132737,1.7697108589318074,0.38351493790327473,3.310720739779992,9.305602512113403e-4,0.029193131945613567
WBGene00011891,T21C9.3,del-6,245.55367685232105,3.13408365552944,0.8033691648647782,3.2787960637906792,0.0010425094492873543,0.031651872795103286
WBGene00011919,T22C1.9,T22C1.9,19.302593980634732,8.316781863527648,2.2787505064561056,3.4302929791485792,6.029298563544584e-4,0.022162093706639612
WBGene00011974,T24A11.2,xbx-5,36.93146446204973,3.390276137096508,0.9205637739467347,3.139680507636122,0.0016913218058259112,0.04315766033229272
WBGene00011996,T24F1.4,T24F1.4,10.10156064467696,6.441520413836083,1.8406257881553476,3.2279893349699296,0.0012466362183814652,0.03559398109151726
WBGene00012007,T25B9.1,T25B9.1,80.44347447424454,2.7725120690101823,0.7198437048377248,3.15695206297939,0.0015942755310416905,0.04177850555110012
WBGene00012120,T28C6.5,T28C6.5,15.359785765509583,7.865622014829729,2.3312340998151515,3.1595376952549574,0.0015801965758879923,0.041567613744351306
WBGene00012149,VF13D12L.3,VF13D12L.3,1271.3786069159662,-1.4779374337056395,0.2299880735562441,-4.252122375669548,2.1175408741212656e-5,0.0017169519652286778
WBGene00012169,W01B6.2,ttbk-4,50.99146771992106,5.649046561381863,1.589174443306077,3.2400763698854362,0.0011949768974019433,0.03460412091132014
WBGene00012289,W05H12.1,W05H12.1,161.67181731515774,2.5360071524766714,0.4872560950134057,4.178515514353197,2.9341798439709503e-5,0.002285013275101445
WBGene00012330,W07G1.3,zip-3,1313.305264947062,-1.4109975335723741,0.2745929718158218,-3.317628734443389,9.078506891697079e-4,0.028701408026411135
WBGene00012382,Y5F2A.1,ttr-16,1421.0296165895409,1.6350661366622241,0.3646393766114805,3.1128457579380555,0.0018529282845618034,0.045929530519839355
WBGene00012404,Y6G8.2,Y6G8.2,407.71581705947665,-2.0978676793418667,0.48232347285907984,-3.312854897710348,9.234887789654386e-4,0.02906248705310412
WBGene00012423,Y10G11A.1,Y10G11A.1,233.0662741709565,1.9806601880588122,0.3825570760668795,3.870429488016998,1.0864377876248725e-4,0.00665575931760944
WBGene00012428,Y11D7A.3,Y11D7A.3,138.8856260860359,3.6303276358370153,0.8783019920610338,3.564067557778563,3.6515190749428976e-4,0.015298644051371704
WBGene00012439,Y12A6A.1,Y12A6A.1,111.93659177243137,2.6863328178311874,0.6520913657217889,3.3528013599922035,7.999809837607373e-4,0.02642053874916623
WBGene00012492,Y20C6A.2,fbxb-7,27.511781216963566,-5.058472894430449,1.2639933467827276,-3.6064057663224562,3.104675318872841e-4,0.013619550068982599
WBGene00012544,Y37D8A.2,Y37D8A.2,756.8505980318716,1.796290638341903,0.4201892284167819,3.085016346625916,0.0020354096604618204,0.0483725633789754
WBGene00012585,Y38E10A.7,lips-15,303.2790533570007,2.408224614230922,0.36709310507613996,5.198203365424504,2.0122391620467023e-7,3.2251982104246215e-5
WBGene00012596,Y38E10A.18,nhr-234,35.496198905076895,6.554447314396157,1.7276013836735038,3.504539514504334,4.5739768381722e-4,0.018117154234875175
WBGene00012597,Y38E10A.19,nhr-235,18.379133992779323,7.430646275739845,1.5548266728631739,4.457504104285293,8.291945006001714e-6,8.14058254997666e-4
WBGene00012608,Y38F1A.6,hphd-1,7431.804589131564,-3.0581421649306764,0.21869470846870334,-11.697320812390682,1.3154122109633464e-31,1.813164191591877e-27
WBGene00012631,Y38H6C.19,vmo-1,12.292089018248689,-9.235713147662015,2.421958354922141,-3.6068799985385556,3.0990089158932613e-4,0.013619550068982599
WBGene00012633,Y38H6C.21,Y38H6C.21,31.832028803367226,-7.136442921261553,1.7367334607664784,-3.821221316443497,1.3279241505835255e-4,0.007755977326967507
WBGene00012634,Y38H6C.23,Y38H6C.23,33.13525246851143,-10.60094639613476,2.107242467871936,-4.7934428762417225,1.6394315581808625e-6,2.131879679053303e-4
WBGene00012661,Y39A1B.1,clec-163,24.424750568237034,7.049391550114074,1.315934602410524,4.976988627031255,6.458111463127348e-7,9.177176124510039e-5
WBGene00012664,Y39B6A.1,Y39B6A.1,17139.040062445052,-1.935870591280462,0.3988119672060103,-3.6003698718969197,3.1776483089738643e-4,0.013730628304356033
WBGene00012791,Y43D4A.5,Y43D4A.5,244.54191335067236,5.353375674996555,0.6924526608511424,7.008963860476655,2.4008945387164483e-12,1.225701123024723e-9
WBGene00012861,Y45F3A.4,Y45F3A.4,97.90490401977381,2.1140803866718123,0.5161763904714693,3.1269938270472437,0.001766036354061258,0.04450282468808114
WBGene00012886,Y45F10D.6,Y45F10D.6,41.55402959776622,3.010397906298013,0.7669669255951903,3.273150148358569,0.0010635596334230937,0.031939228730073904
WBGene00012901,Y46G5A.10,cnp-2,66.67427687147996,6.02895100884725,1.5044552304524614,3.675051870559439,2.378010964927713e-4,0.011541726457944927
WBGene00013027,Y49A3A.4,Y49A3A.4,38.94492212295341,3.5215842604231544,0.829560823911302,3.6423902543717843,2.7011814985952325e-4,0.012669257843524866
WBGene00013058,Y51A2A.1,clec-247,24.43953849793725,7.437548756597087,1.9602784777789088,3.539062860322615,4.0155022088402556e-4,0.016522293267657934
WBGene00013073,Y51A2D.4,hmit-1.1,1442.0636042254725,-2.812334215151753,0.4111386951384093,-5.62421937534561,1.8634871468162574e-8,3.833777139061984e-6
WBGene00013082,Y51A2D.15,grdn-1,240.85811709316448,2.55276269197768,0.5698157930540698,3.602502277052355,3.1516863873482545e-4,0.013661272063901995
WBGene00013138,Y53C10A.10,Y53C10A.10,11.241952900320468,7.750453860696945,2.2582185170398024,3.210696310382416,0.0013241379062375594,0.036674872476227964
WBGene00013214,Y54G11A.3,Y54G11A.3,411.844547712187,1.798673672551063,0.38689728151101405,3.356636850688476,7.889666504533459e-4,0.026142106514059904
WBGene00013289,Y57G11A.1,tag-273,883.7461999013302,1.6593235800696595,0.37718345193424896,3.0736331992416095,0.002114692614856787,0.049742189425232
WBGene00013459,Y67A10A.10,Y67A10A.10,37.4192019826309,4.348649365846027,0.9463050916517651,4.067028065048506,4.7616510358750526e-5,0.003331705476066078
WBGene00013478,Y69E1A.8,Y69E1A.8,23.902418870033177,8.432508894727853,2.3465716485145784,3.380467372368226,7.236266598601728e-4,0.02490865674862841
WBGene00013481,Y69H2.3,Y69H2.3,437.09786628606327,3.105070614208508,0.603222993568593,4.318586396710827,1.5703174959636245e-5,0.001344425861140534
WBGene00013647,Y105C5B.5,Y105C5B.5,73.79505448433213,3.69812057824488,0.7453111699156466,4.290987049887954,1.7788068921407918e-5,0.0014682080360041122
WBGene00013684,Y105E8A.27,Y105E8A.27,25.194124085025088,6.731642804881604,1.6964782164848216,3.673281946286257,2.3945502121752388e-4,0.01158122109635912
WBGene00013723,Y106G6H.13,Y106G6H.13,24.177086938508907,8.457426771852036,1.9755187513474934,4.028018851465879,5.6248834463511366e-5,0.0038573827574380133
WBGene00013776,Y116A8A.6,Y116A8A.6,14.791081695776965,7.797322255269818,2.005658963782173,3.6383664356919816,2.743728586347308e-4,0.012756518675725536
WBGene00013870,ZC373.5,ZC373.5,339.68518040629243,-1.877333744362784,0.34995893359837066,-3.935701055551498,8.295418213484215e-5,0.005245139663058093
WBGene00013894,ZC434.8,ZC434.8,563.3592108286165,2.2195723935144627,0.4841268548267754,3.551904581144832,3.824535249853983e-4,0.015926705100902508
WBGene00013956,ZK265.3,nsph-2,23.11649471216851,8.661130191280757,2.3396155679350326,3.4882355473826197,4.8621953499870097e-4,0.01893234483170083
WBGene00013959,ZK265.7,ZK265.7,61.462725627811004,3.268983736248296,0.7401236724862192,3.7412446584051846,1.8311115644014558e-4,0.009670514101038186
WBGene00013979,ZK507.3,,21.47082187689224,8.307895247803115,2.281942859991159,3.421599806330543,6.225387138282129e-4,0.022622479112587704
WBGene00014000,ZK550.6,ZK550.6,1274.8148294775638,-1.857086755093273,0.36109503512704905,-3.7582537090707726,1.7110334390977756e-4,0.009285387765560527
WBGene00014003,ZK593.3,ZK593.3,715.6670530850838,-2.6685071667078173,0.31729065850680144,-6.834450080922673,8.232019436325381e-12,3.545942372197158e-9
WBGene00014009,ZK617.2,lips-6,615.659708400552,4.366278171472666,1.1073227946822577,3.491554757149274,4.8021802140040784e-4,0.018751629481538874
WBGene00014029,ZK637.12,ZK637.12,11.957277457718103,7.818096942805591,2.3750166792184264,3.0812823365997746,0.002061111091342856,0.04881504344170091
WBGene00014030,ZK637.13,glb-1,333.91150184889096,2.8049066834928507,0.5606983507435537,4.110778425576366,3.9432746867684124e-5,0.002830942618875823
WBGene00014043,ZK666.3,clec-58,71.59055640764385,10.370359926966897,1.7788531079330447,5.5487211861106704,2.8776666095746936e-8,5.4659073869016055e-6
WBGene00014046,ZK666.6,clec-60,61.702485591242045,-3.505217784406202,0.8939272199852908,-3.3618148292381695,7.743203022902204e-4,0.025910008655170843
WBGene00014063,ZK673.9,clec-143,336.0579143323226,4.697169996741238,0.5948671421180384,7.0556426798042935,1.7180479183680196e-12,9.472629002713913e-10
WBGene00014077,ZK792.4,ZK792.4,51.552713990260955,3.714151116252828,0.8434219533897286,3.81084592751599,1.3849206641009874e-4,0.007954061014153337
WBGene00014091,ZK822.4,ZK822.4,365.0954453381999,3.0160381693166034,0.4815369530518341,5.225015761242667,1.74140275628948e-7,2.891987420806529e-5
WBGene00014201,ZK1053.6,ZK1053.6,17.30816880493931,8.219896765917644,2.250016349778074,3.4310402974089858,6.012712739699549e-4,0.02216022256791941
WBGene00014262,ZK1321.4,ZK1321.4,470.68079660686544,1.9701499855555016,0.4423558329028883,3.3234556350435827,8.8909563748637e-4,0.028368736729426216
WBGene00015052,B0218.8,clec-52,509.1988306387076,-1.9159397805566027,0.37615737660651644,-3.764221755613109,1.6706857729830007e-4,0.009102265887271812
WBGene00015056,B0222.5,B0222.5,67.82671625683847,4.231742532505457,1.1623866890473955,3.2104140280234215,0.0013254391028003438,0.036674872476227964
WBGene00015064,B0228.7,B0228.7,1103.565411773844,-1.7024146257869976,0.27756535875201305,-4.332005374133443,1.4775733435983108e-5,0.0012890424663391845
WBGene00015094,B0261.6,B0261.6,17.172734358755935,8.539693258399264,2.3916252298869742,3.3616024609253734,7.749160060703246e-4,0.025910008655170843
WBGene00015102,B0280.5,cpg-2,292.4722496984393,1.7389804841380279,0.38548225171275025,3.214105133590635,0.001308517527817477,0.036659767486658744
WBGene00015152,B0348.2,B0348.2,26.310709295551096,3.244314124271008,0.796373951478134,3.446011913344655,5.689252774447987e-4,0.021237344750042922
WBGene00015268,BE0003N10.3,BE0003N10.3,218.0266310366686,4.897805875447989,0.880124565698446,4.996799370050527,5.828965631799553e-7,8.45752234407632e-5
WBGene00015287,C01B12.4,osta-1,10.265179790298488,6.926410179057132,1.8272598631384218,3.5169656537080667,4.365102611897132e-4,0.017696639530114723
WBGene00015295,C01C10.3,acl-12,371.24090934031085,-2.4504114203757843,0.4136890754887745,-4.714679540597897,2.4209145733575934e-6,2.9271830244878127e-4
WBGene00015313,C01G8.6,hpo-32,564.3274355897763,1.6396554568906032,0.31708562675080626,3.59415678524667,3.254438300613425e-4,0.013975848732833487
WBGene00015332,C02C2.1,tyr-1,229.88584040125946,2.7570647726019257,0.6710350800250963,3.3635570475950574,7.694493177123217e-4,0.025910008655170843
WBGene00015360,C02G6.2,C02G6.2,16.815354584821613,6.8244477446760765,1.9279486179683234,3.2804026444132073,0.001036590333382576,0.0315416361045153
WBGene00015392,C03G5.2,nspc-7,38.87973776711534,3.669627541740211,0.7386471472723721,4.291125408721613,1.7776987912731215e-5,0.0014682080360041122
WBGene00015399,C03G6.14,cyp-35A1,62.72441785337652,-6.717787788431543,1.3726693566500694,-4.529705393588549,5.9065989381338275e-6,6.262812289479745e-4
WBGene00015400,C03G6.15,cyp-35A2,4069.914139235124,-1.7856258852311193,0.30887404636663557,-4.162298193565518,3.1506054632260493e-05,0.0024261422181624504
WBGene00015478,C05D10.2,mapk-15,11.548709263882937,7.4232897984324175,2.0149543667255974,3.435953643795474,5.904719956488623e-4,0.021879209645225585
WBGene00015512,C06A8.1,mthf-1,3627.8223695968386,-1.3189103694025037,0.26311548745125446,-3.112360953492779,0.0018559742091954817,0.045929530519839355
WBGene00015519,C06E1.3,doxa-1,89.91131434421943,2.5169995239091882,0.5545058077460921,3.6374723145059846,2.7532677592018054e-4,0.012756518675725536
WBGene00015538,C06E7.1,sams-3,978.8246126388175,-1.192539650692785,0.1918678120525539,-3.609462386025925,3.068322593328202e-4,0.013577640694992149
