wbps_gene_id,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00005005,K04A8.8,spp-20,9.239372374225388,1.6698477803504237,2.4923573405613917,0.0011963528964611865,0.02362183006414419
WBGene00005551,F33H12.2,sri-39,12.983432605044998,1.0440968211087376,1.7532330401600984,0.004029510516675415,0.051045520806727314
WBGene00005648,F20D6.4,srp-7,2459.430276027516,0.8713680849186555,0.3104193973552144,5.652158914705895e-5,0.0024473302876343917
WBGene00006307,F28C6.6,suf-1,1067.9684139251658,0.37112811301240867,0.13146662281674484,0.0015093070043223176,0.02720793590388799
WBGene00006331,R10E4.2,sup-26,2229.3182399518873,0.4142834612257296,0.14669543002125515,0.001169662772779499,0.023265404576438307
WBGene00006353,F01G12.2,sur-7,624.8483411481716,-0.4893630925751546,0.2496853596493272,0.005827112860395498,0.06352019712356904
WBGene00006372,F48F7.2,syx-2,249.93569005040789,1.0983593186474347,0.45285804011979475,1.0890251435080775e-4,0.00416613993820448
WBGene00006376,C24G6.1,syp-2,162.21994587968754,0.5422665271496214,0.40449806953731376,0.011727772166625607,0.09635520439034802
WBGene00006381,Y54E2A.3,tac-1,667.043633373215,0.802314686502735,0.20211744277530908,9.469660119761117e-7,8.50122954484688e-5
WBGene00006385,R119.6,taf-4,445.84499816708245,0.4158959871418837,0.22099595208942696,0.011741454133165151,0.09640879351048898
WBGene00006407,F25H5.1,lim-9,768.855807468389,-0.47750839148832525,0.26854142674138504,0.0089754930640649,0.08222040108891017
WBGene00006431,C02F12.4,tag-52,341.2935789500169,1.733317083352858,0.43563117413454366,6.530672434938381e-7,6.193101056963397e-5
WBGene00006434,F09E5.15,prdx-2,20964.62296822238,0.8437149090866124,0.27419704057040856,2.510652436244742e-5,0.0013104048723438643
WBGene00006490,F36H1.2,kdin-1,2286.7235323026507,-0.4938656659132358,0.24077606003576632,0.004674801806507988,0.05616162312200319
WBGene00006514,F44G4.4,tdp-1,599.5011081423894,0.37920423001579534,0.1538439955694649,0.003961078345222141,0.050607097719887424
WBGene00006523,F26G5.9,tam-1,1338.5020670239976,0.6116201391829843,0.13260401469559258,2.7493686409562277e-7,2.9857256547674647e-5
WBGene00006533,T28D6.2,tba-7,492.12185802930844,0.8564444404814967,0.41226729269752577,5.468030755300673e-4,0.013737407117701281
WBGene00006534,ZK899.4,tba-8,98.50845908600404,3.7158515889736012,1.1619307979825733,4.6154650415393675e-6,3.3595595810469793e-4
WBGene00006540,F58A4.8,tbg-1,432.0806708703754,0.42458817471507365,0.23373236394908367,0.012443283495430961,0.09920737451123347
WBGene00006627,C02F5.8,tsp-1,124.92478259337497,1.9288223062858418,1.219974886145917,4.169284477446306e-4,0.011149804936800314
WBGene00006628,C02F5.11,tsp-2,80.0875526292731,1.4559040859786219,1.0370739199536034,9.84482073658852e-4,0.02064958816805312
WBGene00006705,Y94H6A.6,ubc-8,160.51748987639994,0.7738109014760147,0.46881813454327065,0.0021544255440228612,0.03437380850214674
WBGene00006720,F25H2.8,ubc-25,1400.0051024747718,0.6758887385874832,0.16908991413436325,2.330534678452681e-6,1.9135963402465732e-4
WBGene00006727,F25B5.4,ubq-1,15826.986483177241,0.4508245428266202,0.15392292865833077,6.729796359443983e-4,0.015781792879059536
WBGene00006738,Y48A5A.2,ulp-3,158.07268879783905,1.167728385567472,0.29591989972453975,4.1523566546688176e-7,4.236032932709871e-5
WBGene00006771,Y71G12B.11,tln-1,2889.077541900797,-0.49847896058157765,0.26806635351204644,0.006616856694772974,0.06903000431027971
WBGene00006779,K11E8.1,unc-43,2407.4276824851577,-0.3348925986400666,0.1551765607874385,0.011007291137094581,0.0931641624463329
WBGene00006781,F30H5.1,unc-45,968.21878672989,-0.4435516193209867,0.2073436648691988,0.005646929618590334,0.06243148952704223
WBGene00006786,Y60A3A.1,unc-51,893.8706644505248,0.4251772476055194,0.21744802148858533,0.009503178921473015,0.08452431133193898
WBGene00006796,T28F12.2,unc-62,664.7978778011319,-0.4809272857798446,0.25009134441647346,0.006676496772138626,0.06919005768175465
WBGene00006804,Y37D8A.13,unc-71,379.63756426600844,0.5323842957166021,0.26125794198030927,0.0036035740440927165,0.04757424321348286
WBGene00006815,W01A11.3,unc-83,2435.21887523055,-0.47797176931090846,0.16491357883519672,6.09892512701391e-4,0.014744726348360737
WBGene00006817,F10G7.3,unc-85,517.1841207410428,0.5347072983616057,0.1994807643858589,7.390790568916403e-4,0.017012715521543296
WBGene00006890,K07E3.8,vem-1,1295.180112196652,1.2192779233520439,0.2652051211561374,2.3677327091733485e-8,3.391903049120033e-6
WBGene00006924,F56D12.5,vig-1,25744.916793206383,0.2303032270178822,0.09234376329813772,0.007439398393999536,0.07356797125384516
WBGene00006940,Y53C12A.1,wee-1.3,444.94755180389643,0.5593393500325836,0.29831149410542357,0.0041541832018989,0.052134418449925994
WBGene00006945,Y80D3A.1,wars-1,1174.447207921825,-0.2783727280616365,0.12495287089648356,0.012323377981610224,0.09877774279783529
WBGene00007017,Y113G7B.18,mdt-17,656.0396975155749,0.5135436999666292,0.17485571504325742,4.156528083039205e-4,0.011149762383706362
WBGene00007054,B0379.4,scpl-1,1031.3851914946997,-0.33748858275060517,0.137511441089403,0.00514633325644171,0.05938348211760418
WBGene00007097,B0024.4,B0024.4,1060.780212924539,2.5479016235438925,0.49606035237750556,8.17865598482034e-9,1.2956915469598907e-6
WBGene00007109,B0035.6,edg-1,512.0382316306976,0.4003915274538103,0.20374665452142462,0.01113450118681182,0.09371074561350497
WBGene00007122,B0250.5,B0250.5,1072.6347481157677,-0.37848196302558734,0.15157167423815104,0.003652839734016463,0.047802857005117286
WBGene00007124,B0250.7,B0250.7,62.329230389274784,0.6210219585351595,0.4916385676557931,0.008757258533555128,0.08088151125710105
WBGene00007135,B0285.1,cdk-12,529.7398269754518,-0.3504745716485788,0.16014640105921224,0.00937479860686548,0.08400977115904606
WBGene00007153,B0365.6,clec-41,9511.23388021478,0.5286137845829267,0.30847833971224314,0.006973579352909181,0.07076580223532405
WBGene00007193,B0491.6,B0491.6,270.03706931805124,0.4273863306481135,0.21297145082150287,0.008424552884304553,0.07887828646402208
WBGene00007215,C01A2.3,oxa-1,1022.6062962751572,-0.35121125586432406,0.14924316995903114,0.006218619535605881,0.06614528488662622
WBGene00007216,C01A2.4,C01A2.4,340.5152624857802,0.7617979908558503,0.3609537432453839,7.375178942746201e-4,0.01700584925394184
WBGene00007226,C01G6.4,C01G6.4,425.64170175053795,0.40393922083759415,0.2125990955526096,0.012364477533689857,0.0989648074425759
WBGene00007296,C04C11.2,arrd-25,481.94365988015085,-0.4971617532409909,0.289629953732172,0.00866304079017801,0.08028665332452656
WBGene00007347,C05G5.1,C05G5.1,732.1683996765701,0.6241188465224369,0.3288828223937083,0.0025981462205988772,0.038904424903727905
WBGene00007358,C06A12.5,lact-6,34.64049506999326,8.600410644898309,1.5131432035603918,1.7269718171722412e-10,3.7508713693615157e-8
WBGene00007362,C06B3.3,cyp-35C1,3394.75064199725,2.7873078331103764,0.4173712196574199,8.714634259521948e-13,2.9337816234680637e-10
WBGene00007412,C07E3.1,stip-1,549.9079837804394,0.5029432406247192,0.19666856378313521,0.0013189493989139455,0.025011867581377363
WBGene00007414,C07E3.3,C07E3.3,316.24317449996437,0.5745336475971238,0.41637332272336747,0.009196112339973818,0.08311063675844794
WBGene00007440,C08E8.4,C08E8.4,400.01042701789765,2.865320277774702,0.49245943808986303,1.689497659980258e-10,3.7296353261137963e-8
WBGene00007453,C08F11.5,fbxa-98,134.31972429994923,0.9041285194739997,0.6697646078548329,0.0028079511874693325,0.041032335049826785
WBGene00007460,C08F11.13,C08F11.13,2107.2645040538423,0.6892515340365224,0.43324104218323384,0.003497195678465568,0.046494455526834136
WBGene00007505,C10C5.1,pezo-1,3120.8424023672137,-0.31328945266612573,0.1379783189538689,0.00937670325650128,0.08400977115904606
WBGene00007666,C18B12.4,C18B12.4,624.2498752824637,0.39898932346573895,0.1419021520358479,0.001331798936162019,0.02504749228262255
WBGene00007694,C23H4.6,C23H4.6,78.45737804121605,0.7823369843397834,0.6164264167083927,0.004659225977737194,0.05616162312200319
WBGene00007696,C24F3.1,tram-1,2765.366745098595,-0.44466130777282475,0.11575136718255309,2.8115808042431626e-5,0.001439572133457735
WBGene00007704,C24H11.9,mdt-21,90.57127022961443,0.5633697079338639,0.3181875672735087,0.004961265733180563,0.05834084497232519
WBGene00007709,C25A1.8,clec-87,96.29798637823824,0.7369782250885559,0.5640718272978729,0.005054801809241971,0.05883142710739185
WBGene00007730,C25G4.2,C25G4.2,352.49005683098324,0.5154199428968439,0.20008676870124606,0.0011402286491768313,0.02288274067036544
WBGene00007752,C26H9A.2,wdfy-3,763.6863248112456,-0.4620185523154005,0.21273167215652758,0.0045821755858710634,0.055538772672673035
WBGene00007762,C27B7.5,C27B7.5,392.17047248068855,0.5996631754783192,0.3759093988363977,0.005510536580064254,0.06144971093073893
WBGene00007807,C29F3.7,C29F3.7,3718.500607846939,0.9355283592068625,0.4180418250612363,2.7057334791761955e-4,0.008206172754636632
WBGene00007811,C29F7.2,C29F7.2,3744.4250049010584,1.4024189277372205,0.45498431298075953,1.1268256090938675e-5,6.99255007007282e-4
WBGene00007818,C30F2.4,C30F2.4,57.7277426322734,0.7945107463280416,0.9664372611463471,0.008602680153031051,0.07994733674307532
WBGene00007864,C32H11.1,irg-6,1612.196195803529,7.132610240828112,0.5212144571951035,7.02586835770414e-44,3.153678110161465e-40
WBGene00007867,C32H11.4,C32H11.4,28242.13364201343,3.78996123981571,0.4086775381902853,1.5244195397877413e-22,2.0527833522781723e-19
WBGene00007870,C32H11.7,,24.83921035210103,0.8975579396017122,0.8284433396299236,0.004745821254865503,0.05680642579379454
WBGene00007875,C32H11.12,dod-24,28648.2959875153,1.9900035162180618,0.34919664605486245,3.5109141994211953e-10,7.273533939908587e-8
WBGene00007876,C32H11.13,dct-19,34.10145045629044,2.162379238962545,1.1792476595024124,2.1145506808703464e-4,0.006911295987524293
WBGene00007890,C33A12.19,C33A12.19,61.77852050048037,1.9441546461465367,0.9179531143077213,1.399021314837357e-4,0.005091681358270229
WBGene00007921,C34C12.2,C34C12.2,339.9488399415717,0.5249859492807456,0.26904169508706877,0.004549935291637111,0.0552973182646077
WBGene00007923,C34C12.4,C34C12.4,498.0422039466169,0.5128200434010077,0.2851303129879988,0.006679568913283904,0.06919005768175465
WBGene00007942,C34F6.8,idh-2,1293.746856003213,-0.447419348328144,0.14949624225882768,5.653762452876192e-4,0.013995140660005663
WBGene00007946,C35A5.2,ugt-33,193.57294618400402,0.6633629321883694,0.6457442756673768,0.01050553467462049,0.08999206738450351
WBGene00008043,C40H1.8,C40H1.8,590.4753566084541,2.1678179552363197,0.3254962730730132,1.1940331049101624e-12,3.7392673931907554e-10
WBGene00008082,C44B9.5,com-1,154.83439461730038,0.4852356984829748,0.2877347431892969,0.009945643871478916,0.08674095879102013
WBGene00008100,C44H9.5,C44H9.5,350.19420971431686,0.6668544247640319,0.41098337424377984,0.0036489611288198372,0.04779855112907386
WBGene00008118,C46F11.3,madf-8,136.0043949196183,0.668651577732609,0.34023522629999003,0.0017159979569601118,0.029701973951967223
WBGene00008169,C48B4.6,C48B4.6,133.30046147263658,0.7282843515088729,0.3888141961609886,0.0015615562680358517,0.027925520193055484
WBGene00008170,C48B4.7,C48B4.7,83.23616260028543,0.5370449634487854,0.39161722750763495,0.011558830875720598,0.09566761928239309
WBGene00008204,C49C3.15,C49C3.15,87.95754439777508,0.7445349830976377,0.41225049463808766,0.0016979004197069274,0.029549303104377936
WBGene00008218,C50B6.2,nasp-2,665.4005786272362,0.6725512766245201,0.38823876562329745,0.0028213700694601535,0.041032335049826785
WBGene00008226,C50B8.4,C50B8.4,164.803746975434,0.67517483696831615,0.3306662644565838,0.0013801356924883661,0.025702325819345093
WBGene00008234,C50F4.9,C50F4.9,22.25582822441747,2.1173303504547283,1.3796590093587704,3.7545836148299795e-4,0.01042458205305165
WBGene00008301,C54D10.7,pals-39,105.6173893051569,2.532197894865611,0.704692555693618,3.0304530146064227e-6,2.4242839660497352e-4
WBGene00008334,C55A6.5,sdz-8,247.3597773299688,1.9579557043740192,0.5941497988352272,7.171565186397905e-6,4.78080677227892e-4
WBGene00008335,C55A6.6,C55A6.6,154.12572712465132,1.9656994238082277,0.6450039293611844,1.4396128108010827e-5,8.502555311512009e-4
WBGene00008343,C56A3.4,C56A3.4,122.1268094166273,0.5696142370289075,0.31551863276192715,0.004450143847933425,0.05472660918380959
WBGene00008419,D2030.9,wdr-23,2526.101702524306,0.5437229722969484,0.29527556764226637,0.004946256567979833,0.05832424776218602
WBGene00008425,D2045.8,D2045.8,1164.7119860096025,0.6174283467509346,0.4199527229184373,0.006273390505387805,0.06642737263547954
WBGene00008477,E03H4.10,clec-17,740.5346214114196,3.420206869581478,0.510082802528113,2.816361980099045e-13,1.0250035249733442e-10
WBGene00008483,E04D5.4,E04D5.4,101.04782541497163,0.9859335126735951,0.48459506172385636,4.242170247702416e-4,0.01128953844971556
WBGene00008492,F01D5.1,F01D5.1,2146.7807485524318,1.6269843188696815,0.38109077239088135,1.8660616768540632e-7,2.1662402190100705e-5
WBGene00008577,F08G2.5,F08G2.5,387.5558317291524,0.6611662630027619,0.5844947629548468,0.00909102337772846,0.0826601761002643
WBGene00008584,F08G5.6,irg-4,18933.85246337395,4.318520792973728,0.3554265678567401,3.960274438925093e-36,1.066581111891306e-32
WBGene00008602,F09B9.1,oac-14,2091.920940491489,0.6221096571889092,0.5894076427653032,0.011886289330644515,0.09705488182510255
WBGene00008621,F09C8.1,F09C8.1,442.35600556019637,1.0889482205761583,0.6622502403742543,9.635847786225671e-4,0.02036990993552824
WBGene00008644,F10C2.3,F10C2.3,250.85176226098432,0.7182044625905667,0.4163061695515989,0.0022975379810300208,0.035975170293663095
WBGene00008665,F10G8.7,ercc-1,165.68242536228502,0.5777869726127293,0.372772187516027,0.006791280845588849,0.06997414507221562
WBGene00008678,F11A5.12,stdh-2,64.55718588100406,4.873898842219782,1.0692822910885391,3.380313317401871e-8,4.692711250735422e-6
WBGene00008682,F11A10.1,lex-1,1116.7328782159416,0.42081305152894816,0.15211247183003393,0.0013296427119952106,0.02504749228262255
WBGene00008698,F11D11.3,F11D11.3,48.236008120605035,5.753718095356471,2.353695626345134,1.1233775275237216e-5,6.99255007007282e-4
WBGene00008729,F13B12.1,F13B12.1,1167.0853892237837,0.4692680572031266,0.16778101370474807,8.755810651312514e-4,0.019048272950079978
WBGene00008765,F13G3.5,ttx-7,1204.3651020284453,-0.3343163972394559,0.15613252779598472,0.011492154780410001,0.095442832822105
WBGene00008800,F14E5.2,F14E5.2,2742.2580669849704,-0.38396387074232646,0.17654556216389322,0.007881096285257566,0.07585329289013104
WBGene00008829,F14H3.10,cyp-35D1,2161.121801660566,5.7904705333277136,0.43684014730233917,1.162586275731622e-41,3.913846697250505e-38
WBGene00008859,F15D4.2,F15D4.2,195.54696629684932,0.6378553303672765,0.26592763897943966,7.165055447243317e-4,0.016616487106250258
WBGene00008876,F16A11.1,F16A11.1,1367.5180474430774,0.6333994329620763,0.1823259449434055,2.6070177630293388e-5,0.0013502346614212722
WBGene00008891,F16H6.1,clec-42,79.04937250805953,1.1119980617342875,0.894438170882686,0.0022616019668065855,0.035495025740113616
WBGene00008905,F17B5.1,F17B5.1,1263.0190472541576,1.8943497255328856,0.7981211289583467,8.029377276380204e-5,0.003286431440843034
WBGene00008915,F17C11.4,F17C11.4,296.8325219505739,1.314145376180395,0.2874635122460908,3.100282381330108e-8,4.348791931978254e-6
WBGene00008988,F20G2.5,F20G2.5,688.6231047830671,1.7674819363355248,0.5757465929971716,1.3058971047853537e-5,7.885744579838374e-4
WBGene00008990,F20G4.1,smgl-1,1282.7250289015078,-0.39759314897251397,0.16202723114873957,0.0036412958771911115,0.04779855112907386
WBGene00009050,F22D6.2,F22D6.2,3807.90665357352,0.32322025659421166,0.15090194823931602,0.012190926621867635,0.09806631893074647
WBGene00009123,F25H2.12,F25H2.12,152.56292187353557,0.44529254714319527,0.2566245100656085,0.012307509118775593,0.09870930184242532
WBGene00009124,F25H2.13,rtel-1,361.25344578811314,0.4769955456371453,0.22225647928395886,0.004333127145760845,0.05358116634051014
WBGene00009164,F26E4.11,hrdl-1,1190.8598290451803,0.6008599576347895,0.17834862333913096,5.004712503709384e-5,0.0022315714759917407
WBGene00009180,F26H11.2,nurf-1,3232.2907465907383,0.5029535870930684,0.16301036414579792,2.8444363550240585e-4,0.008549816954632583
WBGene00009187,F27D4.1,F27D4.1,4640.110201271531,-0.4460675163351563,0.1876094426724231,0.0031805789377378512,0.04388581784544869
WBGene00009189,F27D4.4,F27D4.4,2286.077379273232,-0.301788540715087,0.1358271482300311,0.011208030500778074,0.0942118219247675
WBGene00009213,F28D1.3,thn-1,12.121871864732592,1.4610416604950673,1.5632022387674367,0.0018926368366524353,0.03165993495945552
WBGene00009224,F28F8.7,F28F8.7,132.75200186993226,0.5675766510220489,0.38660095783531834,0.008290046172987689,0.0781749031970954
WBGene00009226,F28G4.1,cyp-37B1,586.4012276233088,0.6851503212202602,0.4955863793348862,0.005358900301365421,0.06048864330107859
WBGene00009285,F31C3.3,F31C3.3,1495.8847959516174,0.39507226969733866,0.16100720318623793,0.003700582594957006,0.048193467334324024
WBGene00009374,F34D10.4,F34D10.4,1292.283081090862,0.6331893980966224,0.33732953466701543,0.0025715895734641863,0.03882177712586181
WBGene00009380,F34H10.3,F34H10.3,649.9486575966345,0.5483475165438517,0.25739064877567536,0.0026189620924265446,0.03909860702507301
WBGene00009393,F35C5.5,clec-62,2932.8120422766096,0.704686989353109,0.3865018360357254,0.0019642932368439253,0.03257533587110874
WBGene00009394,F35C5.6,clec-63,88114.26391067672,0.579619022542011,0.34015204104432195,0.005071925088088729,0.05897974372729086
WBGene00009418,F35E8.2,F35E8.2,52.81511247966784,2.6344398532225592,0.5099386311258453,6.784602685556687e-9,1.1141641434598336e-6
WBGene00009429,F35E12.5,irg-5,108701.0590719049,7.791127378110702,0.40245645324467116,8.916192053406936e-85,6.00327210955889e-81
WBGene00009431,F35E12.7,dct-17,5049.488341613555,1.5208832517306394,0.33789025458753064,6.015492468517864e-8,7.817115876072594e-6
WBGene00009435,F35G2.1,F35G2.1,1321.5832070680867,0.5669056246090184,0.2103181321925625,5.493093006247382e-4,0.013752501814416852
WBGene00009451,F36A2.1,cids-2,474.1192423105562,0.3839970979821217,0.1957434650533249,0.012560117379005016,0.09984329434810008
WBGene00009483,F36G3.2,F36G3.2,646.457961956591,-0.49139640500906223,0.31491651520537906,0.011683294306419822,0.09617248893860014
WBGene00009542,F38E11.5,copb-2,5646.196128524746,-0.31010702527382633,0.1291563883378458,0.006806103036925017,0.06997414507221562
WBGene00009552,F39B1.1,piki-1,511.8224692390854,-0.4468562068863174,0.23675289257895837,0.009234021003008002,0.0833413718676312
WBGene00009650,F43D2.1,ccnk-1,269.8714657423935,0.38878958209775216,0.18480412261191642,0.008971019168724528,0.08222040108891017
WBGene00009674,F44A6.1,nucb-1,1481.26857012052,-0.46731627577551704,0.18587065879131387,0.0019299226347137112,0.03216378489982034
WBGene00009732,F45G2.4,cope-1,1176.406444870684,-0.31606527301317455,0.1461626544289179,0.012056433081786453,0.09792034250864678
WBGene00009772,F46B6.7,ztf-7,7981.199493571639,0.3011823281836244,0.1344626332307101,0.010748537446322448,0.09143386307781307
WBGene00009801,F47A4.5,ipla-2,677.4394723470319,0.739284367392779,0.2852624633484505,2.161297636690022e-4,0.006996162013381692
WBGene00009805,F47B8.4,F47B8.4,48.71102270138332,3.5230782414166355,1.1382506454025492,6.533210810162993e-6,4.420915415560546e-4
WBGene00009820,F47B10.9,F47B10.9,199.53517040669027,1.1776722511332993,0.5353075546185103,1.9077408362246727e-4,0.006488564950348767
WBGene00009895,F49E11.10,scl-2,2178.28305759695,2.7227202527806225,0.4332912320113892,1.204012385874945e-11,3.0591001487154733e-9
WBGene00009908,F49H6.5,F49H6.5,26.200847907000348,1.6028807737589983,0.9123996297703509,4.008480921941244e-4,0.010860805652889495
WBGene00009914,F49H6.13,F49H6.13,54.91038993555548,1.2329271744823,0.8884346953730511,0.0013837952041456404,0.025702325819345093
WBGene00009921,F52B5.2,F52B5.2,217.65798099191338,0.5727543233322141,0.21663187822004432,6.051095323355896e-4,0.014655404608688938
WBGene00009937,F52F12.4,lsl-1,343.3429361593513,0.5530894558003964,0.2566182383508482,0.0023913918303376342,0.03692945227904425
WBGene00009957,F53B2.8,F53B2.8,4745.6222689953765,0.6947310971697779,0.5450053949228906,0.006274737709218029,0.06642737263547954
WBGene00009973,F53C11.3,F53C11.3,2573.276709054455,0.48821121731323486,0.28870024355488616,0.009656382174994553,0.0853233873808902
WBGene00010006,F53H2.3,F53H2.3,591.7019321834181,0.49448144174292874,0.24199240208852626,0.00472924499627162,0.05665837466173812
WBGene00010019,F54B8.4,F54B8.4,316.27848962817683,1.9235278042940978,0.9003373442956766,1.3606509734915748e-4,0.004978947285064551
WBGene00010037,F54C8.4,F54C8.4,775.7614955915385,0.4089958791867397,0.18106035130449957,0.005487044598098427,0.06142023487780001
WBGene00010053,F54D5.9,F54D5.9,403.73403944521294,0.8702964537004129,0.36572309230760214,2.195732394063999e-4,0.007073620195805218
WBGene00010056,F54D5.14,smc-6,897.6481670246781,0.45478108818751073,0.22703042483854674,0.006928499862264562,0.07062769049602921
WBGene00010061,F54E12.2,F54E12.2,680.3353031544794,0.5453670005097274,0.2590835571165166,0.0028322479277169805,0.04114244940090276
WBGene00010094,F55C5.5,tsfm-1,1371.7491245458039,-0.4195010157615524,0.19904323804920876,0.007200756538817563,0.0720396638571451
WBGene00010118,F55F3.4,F55F3.4,227.50212119513787,1.15160715713111,0.5612282117882293,2.9954070001829013e-4,0.008845616908961615
WBGene00010123,F55G11.2,F55G11.2,11800.23265754351,3.040765098864485,0.3555359189664937,3.316633117702292e-19,3.190127254498505e-16
WBGene00010124,F55G11.4,F55G11.4,13325.064045883726,2.4807781372954234,0.3487604296884576,5.631412660462061e-14,2.2303706731112386e-11
WBGene00010185,F57A10.4,F57A10.4,25.944900636000146,0.7311218075311093,0.8296214092635252,0.009963307700314577,0.08683877119251526
WBGene00010193,F57C2.1,btb-20,117.5425632191577,0.6223566903845063,0.36634564780967266,0.00396718235847632,0.05063704041634325
WBGene00010227,F58A4.2,F58A4.2,91.77281424473081,0.5482698047344251,0.38344575897003075,0.009884263996037685,0.08659824266144663
WBGene00010232,F58B3.6,F58B3.6,913.6326522647219,0.6037220954776719,0.17898555286333778,4.816327567286246e-5,0.0021763982221837783
WBGene00010243,F58D5.3,F58D5.3,19.56207686400721,0.6842192082482014,0.7873405588754276,0.011793712736853243,0.09650952825288292
WBGene00010269,F58G1.7,F58G1.7,168.67836344032614,0.6925690456262112,0.4287599977270972,0.0032747713526395253,0.044678896691635106
WBGene00010293,F59A1.7,fbxa-108,81.4964235236281,0.6314488956871421,0.5020888570738192,0.008424336491134353,0.07887828646402208
WBGene00010363,H04D03.2,H04D03.2,143.56454901697663,0.5620073053415536,0.4561493697507628,0.012293096431058524,0.09865246516128373
WBGene00010369,H06O01.2,chd-1,971.3681225308055,-0.32484988467625214,0.13408773202170596,0.005974207764533396,0.06451377847410322
WBGene00010397,H13N06.4,suox-1,900.2692890119973,-0.44077763864905384,0.24684831725502548,0.011656984079997636,0.09607121738281246
WBGene00010409,H21P03.2,H21P03.2,280.0493925137418,0.5334614783684399,0.31609771649507423,0.007065760009743358,0.07121820680479346
WBGene00010428,H38K22.2,dcn-1,1407.0861190135827,0.38312432993757284,0.1360559624845771,0.0014420974753086382,0.026529077325828033
WBGene00010436,JC8.4,JC8.4,86.05632862128364,0.5933120985984299,0.4558439857786014,0.009424058997212053,0.08425792048299394
WBGene00010470,K01D12.11,cdr-4,1012.9226271507837,2.202161759480878,0.41169855417816076,2.7439827660487435e-9,4.861904201001629e-7
WBGene00010480,K01G5.9,tasp-1,489.1719061790771,0.5680623667483227,0.21444581813664645,6.192273011250516e-4,0.01484100473802885
WBGene00010498,K02B12.5,tnsl-1,333.81475787648884,0.4480766714562925,0.22495504803618654,0.007453985093555534,0.0736429664488766
WBGene00010556,K04D7.1,rack-1,43430.538891721764,0.26111619102320555,0.11128859194692527,0.009803109873582804,0.08605520049391528
WBGene00010583,K05C4.7,K05C4.7,274.0365266420083,0.5855910246611766,0.25288899877045984,0.0012888016661493445,0.024792861766238676
WBGene00010608,K07A1.1,K07A1.1,180.20838935611496,1.0457814731205537,0.4520208229312046,1.6713278096532755e-4,0.005815529789351681
WBGene00010660,K08D8.6,K08D8.6,4312.67155646096,1.620526356996072,0.5148754970670837,9.845477521534296e-6,6.313295252618135e-4
WBGene00010664,K08E3.4,dbn-1,2463.3858173073404,0.43841849026642615,0.18908269013015302,0.003877854090854663,0.04982746487351993
WBGene00010671,K08E7.1,eak-7,424.38462187178135,0.5517436736038112,0.3152804454534591,0.005573706625256235,0.06182498633912724
WBGene00010730,K10C3.2,ensa-1,1234.050627025179,0.5208449753492452,0.18198839324864158,4.91163885749881e-4,0.012598119781919805
WBGene00010734,K10C8.1,parn-1,144.61103252626134,0.6544357086337795,0.513472597976101,0.007402915717683568,0.07345800704798021
WBGene00010736,K10C8.3,istr-1,1299.867029267177,0.3442373938677152,0.1587196206189027,0.010181072595167914,0.08827966746074123
WBGene00010745,K10D11.1,dod-17,4922.09128499698,0.8906430305211798,0.3920137286899594,2.810470840925415e-4,0.00848560545827391
WBGene00010758,K10H10.1,vnut-1,919.4084182840502,0.4801178408960603,0.27150966508245356,0.008959059756414256,0.08218167485005066
WBGene00010769,K11D2.2,asah-1,4277.648409610635,0.7386623700440121,0.37754412801780585,0.0012161409181625055,0.023791924337417468
WBGene00010790,K12G11.3,sodh-1,466.88824561403635,2.680956613993499,0.5901114583516024,1.0901684448900966e-7,1.3225412863864901e-5
WBGene00010791,K12G11.4,sodh-2,149.4605030250656,2.6056787883720562,1.1153251225590854,5.7734799697405254e-5,0.002483887580591882
WBGene00010839,M03C11.2,chl-1,273.85794153060726,0.5361368692957214,0.28844507920104073,0.005044664303758611,0.058815107804686975
WBGene00010879,M05D6.6,taap-1,457.0063752089035,-0.4518805336771395,0.21735597347780614,0.0060474376357984964,0.06483662038508166
WBGene00010896,M28.5,snu-13,5074.181136218199,0.3480713032209068,0.1322977876798064,0.0029932278902286605,0.042607618149914525
WBGene00010911,M106.3,M106.3,1527.1784229556088,0.45750275784275124,0.24296565889679905,0.008597281816748176,0.07994733674307532
WBGene00010943,M176.4,M176.4,389.51074575671095,-0.463378276030585,0.2573412193587663,0.009578916908025259,0.08494968609218666
WBGene00010977,R02D5.3,R02D5.3,466.45414382617616,0.5541466968586122,0.41836042224154235,0.011217810822143076,0.09423520931439718
WBGene00010988,R03D7.1,metr-1,5784.383977449991,-0.45207023790095524,0.21721273328272717,0.006010171298264056,0.06471027105348864
WBGene00011035,R05D11.7,snrp-27,373.4006988955411,0.45223310212234613,0.19760967380950953,0.0037705600243002958,0.04896273991053788
WBGene00011038,R05H5.3,R05H5.3,1146.2539744290286,0.4597663585050377,0.23332527348942278,0.007128664482108527,0.07158479921643388
WBGene00011062,R06C7.2,R06C7.2,55.41289041004786,1.2184398704251687,0.6518734686293985,4.4863021542722575e-4,0.01175341338704868
WBGene00011071,R06F6.8,R06F6.8,832.4953410726101,-0.41032520397524885,0.1560503086666921,0.0020968419916449054,0.03381565779579676
WBGene00011156,R09B3.3,rbm-3.2,4877.46952112067,0.4274648409875383,0.1427122329928675,6.385687958094578e-4,0.015112420745817503
WBGene00011190,R10D12.9,swt-6,219.3677183579517,2.795627175192106,0.5356918843620962,4.638457478759992e-9,7.906514988478741e-7
