WBgeneID,wormbase_gseq.x,wikigene_name.x,wormbase_gseq.y,wikigene_name.y,Rep1.CeMbio.intestine,Rep1.CeMbio.to.PA14.intestine,Rep1.OP50.intestine,Rep1.OP50.to.PA14.intestine,Rep2.CeMbio.intestine,Rep2.CeMbio.to.PA14.intestine,Rep2.OP50.intestine,Rep2.OP50.to.PA14.intestine,Rep3.CeMbio.intestine,Rep3.CeMbio.to.PA14.intestine,Rep3.OP50.intestine,Rep3.OP50.to.PA14.intestine
WBGene00004144,R11G11.7,pqn-60,R11G11.7,pqn-60,2.75530096844315,2.76814109322535,2.77183371553627,2.91511843276516,2.75461688056612,3.02161346777345,2.75482001481229,2.75835651993771,3.93266230175408,3.33600826439049,2.75773047933833,2.89361530565902
WBGene00004215,C09D8.1,ptp-3,C09D8.1,ptp-3,9.17715515381408,9.1833233402515,8.15894319643397,9.24514703897805,8.99725569392715,8.91332574352804,8.29035262491607,9.45169320243863,10.1160726361092,9.33364792400506,8.08616207265838,9.09803688805083
WBGene00004349,C41G11.3,rgs-6,C41G11.3,rgs-6,5.44548468322537,6.14223998691296,4.87956028659761,5.58335888851232,5.7930385967126,5.14654147620608,5.09543224533614,5.84467836572083,6.24642511096545,5.74446537613355,4.89122640420348,5.77871722897619
WBGene00004364,Y22F5A.3,ric-4,Y22F5A.3,ric-4,7.31130420022588,6.79705361430518,6.91779826248423,6.88077294314774,7.6774711662561,6.95554854785677,6.53792315804846,7.29789505067954,8.45193931371786,7.19197991057906,6.21759861932403,7.37602752139792
WBGene00004394,Y57A10A.11,rol-1,Y57A10A.11,rol-1,9.25453235157389,4.42791276992653,4.13327177604152,4.76512303315095,7.95949729431847,4.58630825545625,5.29682424447345,4.74503339005281,10.7047522980881,3.87240445157798,4.89727201051493,3.54161521124727
WBGene00004732,C18F3.2,sax-7,C18F3.2,sax-7,10.1062688706117,10.1920589710242,9.21452873474831,9.95041622704555,10.2751245454818,10.5957146692791,9.46638097887792,9.7937833961534,11.2461857415441,10.0508184143217,8.90513664457742,9.88312436338492
WBGene00004921,F31E8.2,snt-1,F31E8.2,snt-1,7.12277779091852,6.15975253409029,6.28173089028133,6.49641953970451,7.16933641888112,7.10256887807901,6.38652182671952,6.95290860275676,7.92795241382401,6.77819791556053,5.84141679143769,6.99136112085314
WBGene00004963,C17D12.6,spe-9,C17D12.6,spe-9,3.66723478088249,3.51334120264008,3.26849501052335,3.7926997805703,3.58262956775406,3.27429829607208,3.25428418051222,3.2571854184327,3.88193917389008,3.42992769314733,3.25666983079279,3.40976737173995
WBGene00005228,C05E4.14,srh-2,C05E4.14,srh-2,3.91819311301189,3.78269734020708,4.46721447712034,4.25182033392652,3.78766615433427,3.80335737980755,4.89825213302232,4.14831638005199,3.76238746463335,3.79167319037948,4.98563266178888,4.24165218581962
WBGene00005444,T05E12.7,srh-237,T05E12.7,srh-237,5.33079627639574,5.76768466017721,7.83745662237713,5.18549078300461,5.85416751997188,4.55802917468248,7.67973396237647,5.20590459759571,5.34502013008557,4.48162764488301,7.72942240768639,4.81868577148368
WBGene00006051,T28H11.5,ssq-2,T28H11.5,ssq-2,5.69830110284412,3.759737450323,3.78953112700127,5.32463735447241,4.4229338040385,5.58259667093563,3.70717620702802,3.66899284940779,6.45898729548274,3.98385479424484,3.66244913951338,4.07256634574876
WBGene00006056,F32B6.5,sss-1,F32B6.5,sss-1,3.93503097724424,2.99068536417598,3.0019676786642,3.29881490380974,3.25762809803932,3.20399975253059,2.9444849480458,2.95771462348689,4.76288482041462,3.00441263908305,2.95542945833439,2.9741997826105
WBGene00006220,T01B11.5,str-176,T01B11.5,str-176,5.34928134754547,5.30260454658426,4.50476561415629,5.48991364373398,5.04524659358936,6.03445122788779,4.43223873813801,5.00612601024778,5.48865930182166,5.04506276917227,4.44511043034375,6.07204108259613
WBGene00006311,F57B1.2,sun-1,F57B1.2,sun-1,7.65430947951986,8.36704210928155,6.18522746098318,8.02978955464837,8.05454594667091,9.05489208841769,7.16372123226635,7.80857036719437,8.28831086049742,8.68327518950069,6.7119736625945,7.70830994451657
WBGene00006418,B0222.4,spl-2,B0222.4,spl-2,10.4641967800377,6.7026165906115,7.29972098943872,7.79823605048869,10.1489591529485,7.69261186458958,6.92005462671591,7.48373043917524,9.57899166602848,6.28237605267095,6.48482192379087,7.53526109130446
WBGene00006431,C02F12.4,tag-52,C02F12.4,tag-52,6.99519893067207,7.71880115604703,8.45604824663464,8.66431969895606,7.24037528819675,8.22500860312101,8.53942668178633,9.1058294683299,6.59722114049543,8.74835482735731,8.23392333247904,8.86116577904223
WBGene00006468,F13E6.6,rhgf-1,F13E6.6,rhgf-1,6.40623280266532,5.81531327631447,5.50070961415141,5.74731958974039,6.18617545112297,4.86395505476183,5.11511654807906,5.97505434751984,7.22568514734795,5.80226337558093,5.15893938801742,5.96554126804821
WBGene00006510,C01G6.6,mtrr-1,C01G6.6,mtrr-1,10.2434743277898,9.53929782263354,12.2524644267755,9.26254729205091,10.4663377756366,9.48572570375561,12.4098314775895,8.96746244776857,10.2181068005476,9.57943971566193,12.6683167431035,9.53125349755637
WBGene00006562,K01C8.3,tdc-1,K01C8.3,tdc-1,7.61846374391923,7.27260632632041,8.40466089134276,6.98832675562874,7.73648554524573,7.57660056020737,8.47158243198023,7.1502446534807,7.53550262879239,7.32230240602235,8.61181603819628,6.89646756428882
WBGene00006820,C09D1.1,unc-89,C09D1.1,unc-89,11.8336272683763,11.0013715998504,11.4703636397177,11.839186103964,12.0117391302112,10.8837331223705,10.4588468073916,11.419087671001,13.0708999044769,11.1978765881916,10.0616902501973,11.3427149568489
WBGene00006831,C52E12.2,unc-104,C52E12.2,unc-104,7.85688863651149,7.41800249688562,7.12617787077904,6.83021594358566,7.83108773934004,7.18376290173475,6.64924071713609,7.67020528207323,8.81951075520758,7.7563871050451,5.67903014877128,7.26725999184159
WBGene00006870,F14F3.1,vab-3,F14F3.1,vab-3,4.67196587522936,4.80636222842507,4.53720646654229,4.79578991582426,5.13883679747593,4.92508198271456,4.45016500520592,4.67237813102955,5.82878853112391,4.54700141047967,4.27209094008034,4.57977345296015
WBGene00006890,K07E3.8,vem-1,K07E3.8,vem-1,9.69636702152031,10.6177329198334,10.6611010201466,10.5099820159014,9.54910128228731,10.8061308632054,10.5421091103877,10.2469314037811,9.13505405493831,10.2842418963657,10.6405896134843,10.0864491314651
WBGene00006925,K09F5.2,vit-1,K09F5.2,vit-1,11.1850501140763,5.79264115339667,6.58333782258562,7.90275776592085,9.3922932607042,7.03346998445987,7.07728213745814,6.85929492355088,9.80069070394354,4.73537198522462,7.02888340234245,5.58597282366547
WBGene00006926,C42D8.2,vit-2,C42D8.2,vit-2,10.698543691874,3.23415899030662,3.30942508519263,2.91880855053225,5.89794548557854,3.42552123052963,2.82439096818618,3.37350353105808,8.08480116989161,3.32496674691486,2.94348545904948,3.11115837418813
WBGene00007087,B0001.2,B0001.2,B0001.2,B0001.2,8.90413974040001,9.49002426342909,8.05003536916579,9.0097917957279,8.99451485880946,9.55982885483365,8.1502979288965,8.71310928734703,9.55693668502935,9.38907285724834,8.03047957432497,8.86393889285469
WBGene00007169,B0393.4,B0393.4,B0393.4,B0393.4,7.94633864673159,6.10604762228677,5.96229568497855,7.67070918634766,7.71971362010382,8.18125566176321,6.42558800945359,6.6778029321235,8.36689517538227,7.26833751818497,6.21838866778899,6.21218044292714
WBGene00007197,B0513.5,prdh-1,B0513.5,prdh-1,8.1618587961048,7.73698573760026,7.02442037619242,8.14737324347718,8.19611583083866,7.95436295949695,7.35860603377667,7.91721429287847,9.21662097920667,7.72327948818085,6.82310137967867,7.80211903760059
WBGene00007250,C01G12.10,nspb-8,C01G12.10,nspb-8,3.91892873443581,2.91388249900113,2.91802887892436,2.90143369131886,3.26117821431441,3.05618276731171,2.89889456789287,2.90287842826079,3.9227255268498,2.91895469084417,2.90217346152313,2.90818077534812
WBGene00007255,C01H6.6,cnnm-4,C01H6.6,cnnm-4,6.10567899057417,5.68633809504891,5.06853897986995,6.3010600440532,6.21957387718413,6.60751254082717,5.58428375400926,5.68796427637971,6.71733208506857,6.48462601839189,5.10942599947614,5.87087941996407
WBGene00007301,C04F12.7,C04F12.7,C04F12.7,C04F12.7,5.86567439001133,4.92890483654771,4.18056199276232,4.94424358839949,5.52391876853879,5.68873628326602,4.4007473804046,4.07598916432851,7.07367444523063,5.08901786133617,4.07057430872589,4.11496418850471
WBGene00007305,C04G2.2,ttbk-5,C04G2.2,ttbk-5,4.32503985209326,3.4822522540719,3.48764160174567,3.68137417512733,3.7753581023123,3.98768114088679,3.52376379369807,3.63577070505801,4.64406576709433,3.48884580443169,3.46706387408812,3.70531875303188
WBGene00007307,C04G2.8,spch-1,C04G2.8,spch-1,6.38838067902521,4.11728165415545,4.15823651375865,6.35948256624369,5.43342883278734,6.17933980158824,4.22735598166468,4.19977467367692,7.66795739281631,4.99277762900945,3.98134007547772,4.52709484553111
WBGene00007334,C05C10.7,C05C10.7,C05C10.7,C05C10.7,4.77396064015768,5.30038093394704,4.49882574759193,5.14886681702735,5.33718190307698,5.18574923388387,4.60600932187685,5.08356670661212,5.42333225169831,5.42328985245609,4.59754943659205,5.20270531299111
WBGene00007358,C06A12.5,lact-6,C06A12.5,lact-6,4.00811300666612,5.71858496398253,5.26436691852263,4.33931209950951,4.00591002052814,4.70703208159184,4.76024978555388,4.51177389999769,3.99314835562384,4.66722522917186,4.57434262802543,4.10874758136451
WBGene00007362,C06B3.3,cyp-35C1,C06B3.3,cyp-35C1,9.99803990972447,11.9498602637146,12.2411488431027,12.0108850463643,9.89147930041776,12.5302165419818,11.9965134591853,11.6676897973156,8.59260884226512,11.810106373842,11.9462168112919,11.0817037063499
WBGene00007415,C07E3.4,C07E3.4,C07E3.4,C07E3.4,6.57986490236356,4.87744581914719,4.67185665538259,6.43204172837767,6.18699749168647,6.61291600252958,5.17455029357189,4.85389084723021,7.03585545572508,6.11100803861284,4.58553618506288,5.39754435831164
WBGene00007422,C08B6.1,ugt-17,C08B6.1,ugt-17,9.824533781221,9.00278266773045,11.3337748443608,9.02629077909614,10.3473431806998,9.05840145470054,11.2411508985195,8.28003297370141,8.7979021739513,8.50884818850683,11.3575673457077,8.47691747032188
WBGene00007516,C11E4.1,gpx-5,C11E4.1,gpx-5,7.7591965242257,5.06659995185541,5.27400175741158,6.37119013460304,6.86195522147072,7.06238620525799,6.32514462435646,6.10252301140718,8.49234381851567,6.39022034782242,5.13268053451169,5.8301637665901
WBGene00007537,C12D8.6,fipr-8,C12D8.6,fipr-8,3.787668753503,3.20676420130132,3.0042115011308,2.99229310971373,3.43661514873609,3.30586935049019,2.99050507921729,2.99331470759716,3.45293326759847,3.00488820542114,2.99281583118187,2.99709028553147
WBGene00007544,C12D8.17,fipr-6,C12D8.17,fipr-6,3.76973458547596,3.22176423368417,3.22589824855081,3.20945567879232,3.62723130776234,3.45601947762942,3.20696421155938,3.21087618667637,3.8849845348914,4.14841170134073,3.21018278123788,3.21610752132082
WBGene00007545,C13B4.1,C13B4.1,C13B4.1,C13B4.1,10.4403145805675,11.2100653496516,7.92945083244257,11.4645925237339,9.93045906071228,10.7741279731005,8.62016061495288,10.4529519276929,9.88407694142361,10.4336876481427,8.00583708135846,10.8713479146431
WBGene00007565,C14A6.1,clec-48,C14A6.1,clec-48,9.10930364054016,9.2302061700827,11.4149799928679,8.75862656768648,9.0358460120953,7.78329444355102,11.6656741731476,7.00531628301692,8.43920610381132,7.3019663337933,11.8292115246892,8.8913350572017
WBGene00007624,C16C10.3,hrde-1,C16C10.3,hrde-1,10.2379514521708,10.1160519018205,8.82766160969103,9.9875288690412,10.1523927595327,10.872753532159,9.35421321482857,9.65628084329386,10.7243834404837,10.6069896471598,9.06472002030589,10.2563440385203
WBGene00007653,C17G1.7,cysl-1,C17G1.7,cysl-1,9.67402651434489,9.45939421235135,10.5886121486618,9.71844470885474,9.4440103185162,9.24953211886462,10.3350824499362,9.70293120999569,9.61020001131318,9.21847997576712,10.3904214414125,9.41699100455554
WBGene00007688,C18E9.8,C18E9.8,C18E9.8,C18E9.8,5.72451198079997,4.37653342131278,4.28154267117777,5.25286895436679,5.26326597230489,5.62478826887621,4.34492292422669,4.33957438353458,6.41144278096045,5.14604812477748,4.48191300316506,4.3275032881388
WBGene00007732,C25G4.4,spe-44,C25G4.4,spe-44,7.58537545540399,6.11481688765876,5.57870509719055,7.17035519365289,7.36974851698853,7.5994315686065,6.46238283518055,6.56895000788544,7.94109310581678,6.88379399513609,6.06195378983628,6.62043733922859
WBGene00007756,C27A7.5,C27A7.5,C27A7.5,C27A7.5,6.8707560177353,7.01714748854599,6.32939351117301,7.04080448378926,6.7540682918129,6.85969969196524,6.066474101962,7.191980683341,8.16465864676124,6.11695822932065,5.64615452015645,6.73816844889111
WBGene00007848,C31E10.7,cytb-5.1,C31E10.7,cytb-5.1,10.9328865492688,11.1523279675502,11.8252976833654,11.2563200832192,10.3185663757204,10.8247342818764,11.7493835789563,10.653961666392,10.1498570110285,10.8204949966251,11.7965648312846,10.9788979821901
WBGene00007866,C32H11.3,C32H11.3,C32H11.3,C32H11.3,8.19610029143308,8.17517498323762,5.36330663207481,7.87998263027415,7.25439971256012,7.15387668859405,4.63092139312059,7.84260444599834,7.53537225483519,7.60250693537741,4.72183406028674,7.91722058786556
WBGene00007867,C32H11.4,C32H11.4,C32H11.4,C32H11.4,12.4566387218308,15.5100395911119,8.40522036822393,15.1976034454239,11.7895228286898,15.1182101146287,9.00821418354257,15.2583694997172,11.4516169369619,15.5622965561156,9.71976575554618,15.7001844763517
WBGene00007872,C32H11.9,C32H11.9,C32H11.9,C32H11.9,8.19818801173869,11.026846191535,5.11630369188995,10.9100441957187,9.79435805009527,9.96307227614456,4.83375743854763,12.0568555551779,6.91352975895814,10.576251823502,5.65705298167452,12.2126969209453
WBGene00007873,C32H11.10,dod-21,C32H11.10,dod-21,9.71685232038827,11.3177727562618,6.51622587956812,11.1431296934751,11.1635644420332,10.4204461019758,5.15937155104464,12.1927981188025,8.37474136741269,10.9297589701746,5.59914593523222,12.2551227298226
WBGene00007875,C32H11.12,dod-24,C32H11.12,dod-24,13.7459502215816,15.2518281644467,9.46184981731691,15.3685292662757,13.3896545724741,15.0673168106233,9.93261311048699,15.6223209861904,12.4454067200887,15.1731240941907,10.1580487653941,15.7911142094116
WBGene00007890,C33A12.19,C33A12.19,C33A12.19,C33A12.19,5.18752854010034,5.7961401762477,5.69149258927205,5.86554034440501,4.97717386216832,5.34717324090824,6.0708663288721,6.47282925586549,4.83325437110224,6.13359074881566,5.62108918195659,5.99703199092017
WBGene00007935,C34E11.2,C34E11.2,C34E11.2,C34E11.2,7.36690272318992,6.00224503920047,6.36665172048304,6.36670947702863,7.01668445043575,5.80076223971767,5.38667046878145,6.19887877538585,7.47651924469111,5.36108833929273,5.8722358034738,5.78735589175182
WBGene00007977,C36B1.10,gska-3,C36B1.10,gska-3,3.39097352148347,2.87937968711257,2.88388931400402,2.99214565492579,3.27780237753627,2.89193797097677,2.8624820159921,2.96489240830737,3.91432314400793,2.88488715009715,2.86626333924445,2.87306559957627
WBGene00008043,C40H1.8,C40H1.8,C40H1.8,C40H1.8,7.65922255285892,9.08081775259067,9.99034092360086,9.52696030216582,7.26625261223873,9.03593976898819,9.62960383882892,8.88340860419491,7.02632727767453,9.01047286769554,9.90005583715366,8.74482799046691
WBGene00008051,C41C4.3,lron-4,C41C4.3,lron-4,3.97571608146549,3.84242206982605,3.65025720158412,3.89333902944759,3.8314965841692,4.0179156513568,3.63083911081112,3.83896123239468,4.26589875321122,4.36886240584185,3.68725709538529,3.95817946242841
WBGene00008233,C50F4.8,C50F4.8,C50F4.8,C50F4.8,8.19153446747882,6.78781962664173,7.21114104925042,7.0952818473401,8.1131042698358,7.50632514660967,6.34705490738411,6.40290256509934,8.97844578390502,6.06313284330331,6.00404482955787,6.854939247593
WBGene00008272,C53B4.2,C53B4.2,C53B4.2,C53B4.2,4.57962204823368,3.85039774317457,3.85692311872411,4.41534847201775,4.57051114518502,4.34554239138921,3.85702156601776,4.06663092451182,4.98917907166797,4.04307648259417,3.95075698759692,3.96120548579812
WBGene00008333,C55A6.4,C55A6.4,C55A6.4,C55A6.4,7.44113907691895,8.63977459459233,5.90421574192832,9.39595175606736,6.44676627214279,8.41118967323144,5.87120686950238,9.21031129355581,8.04293789292134,8.25056858878254,5.11598573822671,9.56996587496141
WBGene00008385,D1081.7,lotr-1,D1081.7,lotr-1,9.07079527768046,9.6305375455156,8.108170429113,9.0984466583289,9.20527746591737,10.0621163000098,8.13253398702754,8.69903005083323,9.91985583068834,10.0389358987381,8.12332104108278,8.82710499383928
WBGene00008390,D1086.3,D1086.3,D1086.3,D1086.3,9.12583822345623,6.81600892501103,5.37171444190103,8.05898641318204,8.69450451082017,8.39292195464587,6.04137366024111,6.13448950610064,10.6131996068738,6.2201477410759,6.07525434606501,7.29069094464223
WBGene00008399,D2005.4,D2005.4,D2005.4,D2005.4,8.92080494144292,9.09713923740159,7.17285909051003,8.70882476094295,8.8147417622597,9.38243739239851,7.91831912366994,8.24653249644394,9.42387587337181,8.88829436868116,7.26178948287588,8.30944901482957
WBGene00008436,DH11.2,DH11.2,DH11.2,DH11.2,8.09725420833514,6.87435059003655,10.5341549948487,6.53433106455681,8.78479101959917,6.71115641136326,10.4752511304897,6.72900280452203,7.69545562421814,7.36455483422695,10.5675231768532,7.4374813120084
WBGene00008448,E01G4.6,E01G4.6,E01G4.6,E01G4.6,11.2520504396449,6.06243925648494,4.84608058092168,6.10916083343633,10.5858703616206,4.38619980518259,5.13676174781777,5.29770904772183,12.6533438327592,4.19668353500443,5.10446102128735,5.14217600419898
WBGene00008493,F01D5.2,F01D5.2,F01D5.2,F01D5.2,8.70587663049561,8.78581557053383,7.21048281433548,9.39887044861889,7.77327322278192,8.70359095221042,6.33684665062986,9.10050539290851,7.29406017859008,8.74362005338122,6.34153030345747,9.39407686388831
WBGene00008494,F01D5.3,F01D5.3,F01D5.3,F01D5.3,9.95426330418523,9.19930871909892,7.51605859625825,9.39711276793202,9.38785805594281,9.23473472108465,7.90218264270978,8.96229921196589,8.72814127051433,9.18397405755264,7.93015493970663,9.60101915249345
WBGene00008508,F01G10.5,F01G10.5,F01G10.5,F01G10.5,6.63782628233864,5.61366950957719,4.70654392263324,6.39363910667508,6.21079092592472,6.33908218479438,5.16921926150424,5.00993183066688,7.06120396656472,5.91812740914038,4.59009540842979,5.07472961344512
WBGene00008511,F01G10.9,F01G10.9,F01G10.9,F01G10.9,7.94373481641584,7.06998999759514,5.25778536853302,6.49664337781137,7.66198908770541,5.31317818306699,6.42077127979771,5.27738448476713,9.96403027045569,5.89164324921378,5.68696641979189,5.5208893296774
WBGene00008554,F07C6.3,F07C6.3,F07C6.3,F07C6.3,6.29705042410427,6.39119710320879,4.92763319725926,5.36292647763198,6.12392233388519,5.12582854392044,4.82426783688139,5.15099028434707,6.7355288448676,5.5904216086974,4.89397465810802,5.56401987854858
WBGene00008560,F07H5.9,pho-13,F07H5.9,pho-13,9.72841264006648,8.82477843624503,10.8201757744247,8.740821613385,9.65068525530687,8.24832183127649,10.905446621875,8.42927826791169,8.74781584751627,8.92497347239594,11.03402892703,8.8653490241849
WBGene00008575,F08E10.7,scl-24,F08E10.7,scl-24,4.33896840837255,4.7983026979318,3.69775847521896,3.71333881758059,4.08329785557807,4.02836043022401,3.67010192233733,3.67585086271607,4.41610893954147,4.22840162431277,3.67483326298829,3.85920403283075
WBGene00008610,F09C3.2,F09C3.2,F09C3.2,F09C3.2,5.87477056316482,6.09990652607845,5.42962668248254,5.66470703405325,6.00506069593709,6.51589825157055,5.14706204748153,6.12818730330426,6.53915140121565,6.69329425197376,5.1161222969845,6.26464913925492
WBGene00008621,F09C8.1,F09C8.1,F09C8.1,F09C8.1,7.39458627087229,7.51690248444715,9.12391406790624,9.20406082351095,6.02086243895695,7.72232674442857,8.82991857228171,9.56310967631541,5.93301616708433,8.34824940161887,8.87341723721892,9.49454412247485
WBGene00008661,F10G8.1,F10G8.1,F10G8.1,F10G8.1,5.97820948588648,5.02636569766432,4.40552826099378,5.79089755013358,5.60934571340817,5.53716773087845,4.48130216731972,4.33533926009654,6.34878078201588,5.07050429301287,4.33188300950458,4.66513902190684
WBGene00008698,F11D11.3,F11D11.3,F11D11.3,F11D11.3,3.82668424884086,4.64174225941995,3.92108618001597,5.11296971004441,3.82234241860427,4.73417984160473,4.13141631984012,6.40357961515454,3.79660278759716,3.92536139664663,4.64054338762275,5.66243985853669
WBGene00008707,F11E6.3,F11E6.3,F11E6.3,F11E6.3,10.7116137505825,8.94883288058921,7.7706996761499,10.6371075305255,9.62770707346847,10.7313472891607,8.95971760990121,9.17999107664271,11.6608391964031,9.52918796524324,8.92174650238201,9.88495858746453
WBGene00008799,F14E5.1,F14E5.1,F14E5.1,F14E5.1,6.26056492228076,5.98222356101581,7.41000359162623,6.4785336192486,5.96719514141296,5.94108181125302,7.14618017834777,6.16286131324287,5.77024258159968,5.30095889479354,7.01456903451217,5.95782761999132
WBGene00008871,F15H10.4,tag-314,F15H10.4,tag-314,4.55409055480022,4.44108458791742,4.03478299106002,4.18608365369059,4.85048946948315,4.48515625230222,4.15623672554772,4.25470763110344,4.54839079760157,4.72874245971182,4.18260877048766,4.26733871670299
WBGene00008905,F17B5.1,F17B5.1,F17B5.1,F17B5.1,7.77171208257166,9.6794913311883,11.0928942242023,9.30516487829072,8.70228803204631,8.81017342686041,10.992837962388,10.4782803261017,6.52646087678833,10.7546291655225,11.101574631102,10.2913408191242
WBGene00008912,F17C8.7,F17C8.7,F17C8.7,F17C8.7,4.48405658482783,3.9789904272128,3.81963774059284,4.19299160999934,4.55672515841773,4.25868224813685,3.89464605895954,3.92833440520213,5.2699225572709,4.18078601874705,3.91993862049621,3.80178782813813
WBGene00008915,F17C11.4,F17C11.4,F17C11.4,F17C11.4,7.28931284356132,8.02247014645718,8.37296646155503,8.27492204088249,7.33066852651022,8.42035409516958,8.17903296636774,8.53409051174198,7.50326930057057,8.59266503731747,8.36839206544366,8.31553399707784
WBGene00008925,F17H10.1,F17H10.1,F17H10.1,F17H10.1,8.26028384183847,6.75148971981515,9.23920350206963,7.59730352527733,8.15631458596552,7.27923522897095,9.67640388059987,7.20149896772147,8.44495557443499,7.35666318778071,9.64139863550882,7.7051004760138
WBGene00008950,F19B6.4,wht-5,F19B6.4,wht-5,4.95865883208126,4.18168292444307,3.74487034123084,3.85359800856247,4.48418735644106,4.63607722737683,3.81318943023869,3.70157975204547,5.67726109175411,3.87774212271042,3.69948643632815,3.71708593287235
WBGene00008995,F21A3.5,prde-1,F21A3.5,prde-1,7.28201376834152,8.16823781522969,6.34876686796803,7.30050138059077,7.33648084893024,7.7213584038455,6.66416528985279,7.35066884933916,7.94451274219942,8.31727262699733,6.47683671962277,7.36309883745711
WBGene00009048,F22B8.6,cth-1,F22B8.6,cth-1,6.97262804228331,6.42199205408583,11.1991497241521,6.80975548236047,6.86099784432388,5.51795028093094,11.7906661403068,5.00458476759646,6.06186146707563,6.55597999202046,12.6321713370449,5.99713072835501
WBGene00009049,F22B8.7,F22B8.7,F22B8.7,F22B8.7,9.3158473324705,9.10233456381778,10.8220812109702,9.157932256135,9.09551377279675,9.42335267474021,10.8904392036156,9.15757056361512,8.89944672191959,9.1410030662253,11.4616079349094,9.20190397522854
WBGene00009075,F23B2.7,F23B2.7,F23B2.7,F23B2.7,3.95135216129335,3.75722428256673,3.46350666500507,3.51717566762512,3.63778925173268,4.14786338977209,3.44358871208695,3.44769119632615,4.32394117315301,3.75028653431238,3.44696353871655,3.6639413138042
WBGene00009100,F25B3.3,rgef-1,F25B3.3,rgef-1,5.31490016707606,5.19944050396386,4.80028600984233,5.21788229860119,5.54145854264902,5.31179967253021,4.92879315854529,5.35546234746399,5.87515226507906,5.0881446628412,4.77059049379616,5.29908665207708
WBGene00009115,F25F2.1,F25F2.1,F25F2.1,F25F2.1,5.4319241911352,5.95903640315926,4.88104756668821,5.94746694863824,5.3253942250825,5.92801414324519,4.79423642915231,6.2531387398565,6.3126488446255,5.7087631332836,5.00939701188262,5.48880634927407
WBGene00009125,F25H5.2,F25H5.2,F25H5.2,F25H5.2,3.21489490255138,3.00126727714582,3.00387935146306,3.13079094643292,3.33616385361675,3.43413624876967,2.99206744942283,3.031471540042,3.63821605601199,3.0477738539263,2.99404774501134,3.19029118245021
WBGene00009143,F26A3.5,F26A3.5,F26A3.5,F26A3.5,5.53515122935508,4.58841295623421,4.17274843224743,4.78802773507203,4.94732702202515,5.47560191609542,4.32673488755858,4.28675735648067,6.00362582092443,4.59219947767606,4.17386166406934,4.1389003559385
WBGene00009192,F27E5.1,asah-2,F27E5.1,asah-2,12.8098765974142,11.2727614583893,10.6074770785986,11.4307294375391,12.5924910673367,11.1460263609744,10.6247102330858,11.5843275579605,11.405989229989,11.219351273376,10.4250875709018,11.7849604700501
WBGene00009221,F28F8.2,acs-2,F28F8.2,acs-2,6.43052845085066,3.78482660120001,10.2328043992873,4.06305532550293,4.01012987071143,4.87896642961005,10.8239832502838,4.61162380054204,5.03409598064363,3.93691619888183,10.0402225122717,3.57158915667577
WBGene00009334,F32D8.12,F32D8.12,F32D8.12,F32D8.12,8.35387422947361,5.4839623868087,10.1165207724914,6.79334918463648,8.52800536452292,7.00013915267041,10.0649626589795,6.70027447248386,8.20661689092239,6.25379428916941,9.76040494118111,6.08761265595976
WBGene00009344,F32H2.7,F32H2.7,F32H2.7,F32H2.7,5.43681498564877,3.77356849147792,3.79219376750112,4.81166444773608,4.47338276273473,4.68138524479516,3.80791092859784,3.7199329412555,5.943895157668,4.39388717907928,3.71625371863662,3.74661404361886
WBGene00009384,F35B12.4,piit-1,F35B12.4,piit-1,4.9673731337012,3.40230059395478,3.41448768529765,3.3629982385798,3.97158786140893,3.43571645075517,3.35440245029697,3.43947487264881,5.05023881514883,4.30007272228243,3.49583524543366,3.38484281737748
WBGene00009388,F35B12.9,F35B12.9,F35B12.9,F35B12.9,7.62300842830053,7.30435094722902,5.76208604503097,6.35430891669506,7.32396312049984,6.72384284530073,5.99589978283894,6.0463913970493,8.47765025495196,7.35247888408666,5.37704936224688,6.55139057327956
WBGene00009397,F35C5.9,clec-66,F35C5.9,clec-66,12.7814618742599,12.0317611167913,9.79397133218836,12.5437407418593,11.9910671421783,12.0484871277293,9.96157960190372,12.9443522493771,11.1011943482625,11.6541152055561,10.1617555168023,12.4174398246955
WBGene00009406,F35C11.7,F35C11.7,F35C11.7,F35C11.7,3.51065295332395,3.87923837217459,3.31365882292767,3.33447949404509,3.37524753040807,4.18787730203327,3.29481973969612,3.29870380576597,3.92547711488381,3.49341321853445,3.29801502942872,3.60855500397575
WBGene00009413,F35E2.6,oac-19,F35E2.6,oac-19,5.28903762442418,4.860250456483,4.25733467457303,5.43332328536758,5.17712685344942,5.82051595405806,4.232555304088,4.31604075740718,5.53422634187873,4.7368141114922,4.20474216905223,4.22507213596255
WBGene00009431,F35E12.7,dct-17,F35E12.7,dct-17,11.6656858644548,13.0197465270067,9.11986898729076,12.7498621779618,11.1312160754761,12.5030512316775,9.14028976395228,13.0737861026067,10.6537998344916,12.3870275482832,9.30758816485094,13.3270287637813
WBGene00009434,F35E12.10,F35E12.10,F35E12.10,F35E12.10,10.6036511993899,10.5210222462834,9.36714525980094,10.1961456539332,10.5775999747257,10.3066190920189,8.82572399837093,9.95265261388271,9.80006925637672,9.96754768207732,8.44443323955824,9.76606040913689
