WBgeneID,wormbase_gseq.x,wikigene_name.x,wormbase_gseq.y,wikigene_name.y,Rep1.CeMbio.intestine,Rep1.CeMbio.to.PA14.intestine,Rep1.CeMbio.to.PA14.wholeworm,Rep1.CeMbio.wholeworm,Rep1.OP50.intestine,Rep1.OP50.to.PA14.intestine,Rep1.OP50.to.PA14.wholeworm,Rep1.OP50.wholeworm,Rep2.CeMbio.intestine,Rep2.CeMbio.to.PA14.intestine,Rep2.CeMbio.to.PA14.wholeworm,Rep2.CeMbio.wholeworm,Rep2.OP50.intestine,Rep2.OP50.to.PA14.intestine,Rep2.OP50.to.PA14.wholeworm,Rep2.OP50.wholeworm,Rep3.CeMbio.intestine,Rep3.CeMbio.to.PA14.intestine,Rep3.CeMbio.to.PA14.wholeworm,Rep3.CeMbio.wholeworm,Rep3.OP50.intestine,Rep3.OP50.to.PA14.intestine,Rep3.OP50.to.PA14.wholeworm
WBGene00004163,Y39A3CR.7,pqn-82,Y39A3CR.7,pqn-82,5.13680658840256,5.87868073081503,5.63889160149263,5.43468533758455,4.52709583568253,6.02807090364105,5.78179064261819,5.54441266447395,5.49903049904282,5.78619411984872,5.66629554117697,5.17307517271828,5.16013860461013,5.40750613345052,6.02484286536426,5.51994826872263,5.54293749786351,6.51601980926406,5.54391396706884,5.58807901812077,5.88732472663091,6.0792875476877,5.566730364562
WBGene00004166,Y43H11AL.3,scc-2,Y43H11AL.3,scc-2,11.5751418337262,11.5579288579565,11.6388421249585,11.5113074352729,10.7683581259829,11.6104468893911,11.730604939061,11.2055421196343,11.5464720058384,12.0235756736765,11.4898858752266,11.5252497398578,11.1811655631905,11.5139946318854,11.732851065623,11.5928477871194,11.5744418864017,11.7939630282652,11.3181338872957,11.6037477743418,11.0167619391672,11.4900415922512,11.5029768471935
WBGene00004170,Y73F8A.8,pqn-90,Y73F8A.8,pqn-90,2.12747846140401,1.76267498411779,1.75409152332924,1.97582461134948,2.29803237839358,1.75552769853693,1.865290129907,1.75149980491297,2.05444833911643,1.76934759967736,1.75209355699946,2.23028410931365,2.00289205879658,1.7564390457289,1.75372764517297,1.75095138030247,2.20572848493667,1.76570573405484,1.75979023174916,1.94909968710956,1.75585298841006,1.7595709235627,1.75318696151606
WBGene00004190,T27F6.5,pars-2,T27F6.5,pars-2,9.69258866171269,9.39650335086971,9.62684395885699,9.666476396948,9.54156916198759,9.39427254675753,9.3702154678821,9.68808842511363,9.73674322714489,9.71243962029964,9.51025571525846,9.65358907537581,9.72854486858187,9.52444528800071,9.35707658134133,9.71613379908435,9.62412112937738,9.48566461463607,9.84561815574024,9.58811095404714,9.90423060661438,9.58680382188152,9.12946463988206
WBGene00004197,F08B12.2,prx-12,F08B12.2,prx-12,9.15264142905085,8.57377511598091,8.05814905932081,8.94809922257099,9.38402154278451,8.7798336181871,7.77056595438301,8.52839072476143,9.03696262978266,8.10915089174038,8.16026628912417,8.07851553259635,9.26567375479775,8.30402370481924,8.38659049463565,8.19905946507717,8.23287518787791,8.29497194432642,8.01375182819834,8.19239976692096,9.27537061139565,8.79890822506868,8.02988579870106
WBGene00004201,F54F2.8,prx-19,F54F2.8,prx-19,11.2458787782148,10.8892805216293,10.8654876190082,11.1596764155709,11.4775812900488,10.904981809994,10.6175361960982,11.0557694127929,11.2283323134303,10.8791262921651,10.8371892555771,10.983355293993,11.3153157243706,10.7659775918297,10.5840144370976,11.0801217812465,10.9253561298378,10.620789397821,10.8750311299601,10.9102278624248,11.4091587969282,10.8713979577412,10.7035243781406
WBGene00004204,F01G4.1,swsn-4,F01G4.1,swsn-4,11.6128891326098,11.471688901202,11.4294147401681,11.5428053136762,11.2971803595329,11.4091964553348,11.4689302306988,11.4248824041076,11.5386892775377,11.3300013745803,11.4968952348576,11.6169090486683,11.6866419261456,11.3700380972043,11.4645385052279,11.5830680262525,11.6140108539244,11.2953216282462,11.4178506426659,11.6121631700042,11.5615197976621,11.2207774492346,11.6430970671752
WBGene00004208,ZK675.1,ptc-1,ZK675.1,ptc-1,11.1220993465317,11.7734158329032,11.7101465695702,11.2318186087318,10.6623398608312,11.7198156793376,11.9746396876931,11.8641068368216,11.0844427699124,11.9780502535615,11.5930417284081,11.5627968991729,10.9724134108876,11.9755531815657,11.9642550848318,11.8624864622553,11.7135902321134,12.1073357544255,11.968887348852,11.7025140795009,10.6683430573083,12.0144416092257,12.1817508145382
WBGene00004236,Y80D3A.7,ptr-22,Y80D3A.7,ptr-22,4.76868653953247,6.81671124732647,8.44678059437848,4.77501091939705,4.81234303341905,7.34600928126776,8.26851848189357,4.31816641601103,5.66988241660559,6.4708646339656,8.70318902785192,4.90326980436749,5.69140668549549,7.38993223796683,8.30345259567757,5.11615053797649,5.36836252000963,5.67995714772882,8.39684095652792,4.99414546250245,4.94507150800221,7.39996958965921,8.77307176438246
WBGene00004238,F46G10.5,ptr-24,F46G10.5,ptr-24,11.7005735818672,10.9481475631647,10.049080879615,11.6314610051105,12.1530005022138,11.3624866524802,10.256716110957,10.8024520239192,11.7972199249596,10.6289010833016,10.267327843931,10.5720825453197,11.839947307132,11.3653683593905,10.0153164862585,10.721934175913,10.5956204713364,10.6085230032626,9.9662041332343,10.4150207806165,11.6841943117597,11.1261668137046,9.93319134783892
WBGene00004258,D2023.2,pyc-1,D2023.2,pyc-1,13.4197803202742,12.6851951486355,12.6661174817402,13.3153694939464,13.9730294477009,12.5946693803473,12.937527754529,13.1164503906616,13.2887542270561,12.4162472743956,12.5081544281326,13.079221415543,14.0817484175253,12.2718009264586,12.5961734688419,13.3225816820519,13.0245066611771,12.0941046734357,12.4523785822245,13.1492766957702,14.1332215237344,12.7267473151623,13.0008249392555
WBGene00004259,D2085.1,pyr-1,D2085.1,pyr-1,14.1461426880587,14.0559234934762,13.3102744722156,14.2878499038788,15.0567355590513,13.9067444325174,12.9306978956257,11.7520904370307,14.7453864354957,12.7870082630201,13.0025787296576,13.6792663236318,14.8830923715758,14.0227264563841,12.9534848610012,12.7370489275782,13.4085522073811,13.4085000441899,12.5512080131702,13.6337416519077,15.3027178461271,14.1949401049943,13.0054793515239
WBGene00004276,K09A9.2,rab-14,K09A9.2,rab-14,8.9658908871077,9.20901995700788,9.80067918849817,9.1736996532032,9.40171638619261,9.3471487174283,9.79137862236137,9.32253042356998,9.15027065020636,9.29747361777284,9.85511430713518,9.47893564623444,9.22050054666835,9.19892817280003,9.88618129040544,9.43150781466087,9.51372006412896,9.68899316769428,10.0276991070652,9.70428207278673,9.09886256279794,9.63254196198562,10.1911352468303
WBGene00004278,Y62E10A.9,rab-19,Y62E10A.9,rab-19,8.97276948979085,8.40196352606336,8.50087459386586,8.74506137596897,8.94438761750168,8.44807816670087,8.61382651564994,9.14516692086424,8.83449893026753,8.33781548080839,8.56865310455605,8.68795047258609,9.03780292030355,8.57686778545528,8.71358961190294,8.96556701126354,8.66160193743681,8.84339070938266,8.90561861168034,8.69962639815878,8.88546101483849,8.19789559587104,8.51342018645534
WBGene00004279,T01B7.3,rab-21,T01B7.3,rab-21,7.95003805329577,8.29899389392166,7.95547863179297,8.02746235378413,8.14250999859137,8.35251244914374,8.14174650311218,7.99432762211177,7.92490240810758,8.52428541290964,8.00065588456359,7.94241719748671,8.20739369456391,8.36825074966928,8.10803546350436,7.91713294263126,7.90970035444169,8.34685833453504,8.06275667979846,7.88792932155623,8.19313049899374,8.23143972692029,7.99769504960755
WBGene00004297,Y43C5A.6,rad-51,Y43C5A.6,rad-51,9.42360538593345,9.99962311464919,9.5772079886426,9.2591695636203,9.18285372163482,9.56983221817414,9.58113816319667,9.30586577016495,9.31361830720154,10.0645130690088,9.49240176423434,9.55102280786595,9.45709467102678,9.20743256132291,9.5578559907527,9.47408035629202,9.44718839989136,9.81542940193292,9.88470095849476,9.48105115382729,9.75080748725477,9.90891736001344,9.44247789437754
WBGene00004305,R05D11.3,ran-4,R05D11.3,ran-4,10.719063028637,10.7791811018312,10.5414449596765,10.6486863703928,10.6083696806767,10.307505912605,10.3313127329464,10.7449616446409,10.708742764569,10.6620245013915,10.8818509138238,10.7515638381699,10.7314744034084,10.4639373693905,10.3341451761137,10.7729268423007,10.9041695751531,10.6370269517843,10.7598310623143,10.7626950432055,10.7994551223828,10.2875894253728,10.3121316658643
WBGene00004312,K07A1.11,rba-1,K07A1.11,rba-1,9.68295668448491,10.3528831728698,9.85689871822254,9.85028245137134,9.28004004793866,9.83876643863868,9.83835110588486,9.56320373695673,9.89695140797034,9.77440817070869,9.91317067153538,9.5544812540608,9.63021114576129,9.76398144441952,9.73203884499311,9.71368581875538,9.84210210312139,10.1679261781154,10.0372836867262,9.75088109866046,9.84722306726514,10.0104106205939,9.80275823864484
WBGene00004322,E03A3.2,rcq-5,E03A3.2,rcq-5,9.76508881537267,10.288490360806,9.90376316521772,9.634226783242,9.29643645398338,9.95492759434064,9.88734832413638,9.76928544116131,9.61962709675866,10.1467637719299,9.84104201708801,9.82669188303,9.44287915319632,9.87553553936775,10.1249296330883,9.78080167954373,9.83535683056007,9.84693968782278,10.1459372304966,9.80365446814183,9.66599334641075,10.1068215430256,9.97633272617556
WBGene00004368,C32E8.7,ric-19,C32E8.7,ric-19,8.2940447088811,7.29785652195853,7.11549003271814,8.14863570820426,8.49969283015024,7.86881664314442,7.3343870976898,7.79056515151966,8.00825073666254,7.55039260013744,7.25029532618552,7.35323457742471,8.34565307764779,7.97890992751186,7.46491205438845,7.73426140792362,7.44859252179632,7.60371382629385,7.13465560840632,7.32091143148656,8.111726597907,7.77052528929962,7.79610894158144
WBGene00004380,C06A5.9,rnf-1,C06A5.9,rnf-1,7.89419754006633,8.66382822996684,8.35160599708389,7.88982801368435,6.37785370757625,8.03344401613834,8.26450025951075,8.16571067858206,7.81776667963925,8.85705031218022,8.22738759309467,8.21733528246558,7.33019973286635,7.57656295567223,8.33505238269281,8.26229531820055,8.06495759367595,8.56233568700742,8.49174608497021,8.19124452617291,7.00239092380072,8.19376746641695,8.37609179604957
WBGene00004386,K08D10.3,rnp-3,K08D10.3,rnp-3,9.65767878037739,9.60943050540375,9.70228071632169,9.77484765899808,9.54963833371701,9.37312356343205,9.47195732368054,9.58458664671015,9.83787863207613,9.86963579320524,9.51741549675868,9.6799353757195,9.77971161434473,9.28746713466893,9.49661767449308,9.60979847589514,9.7088098560188,9.67276825905517,9.50359121777548,9.71397839865539,10.0583360990255,9.28488452501226,9.4662648003969
WBGene00004392,C03C10.3,rnr-2,C03C10.3,rnr-2,11.3302236800261,11.3902152014409,10.9085733388662,11.3100658420166,11.6433267009115,10.9287130072629,10.6611417544452,10.7223012720418,11.7531660516312,10.8069701865872,10.6983338951512,11.1261475157588,11.5141661252439,11.1740656795335,10.8888915287798,10.9081373813867,10.9043031280304,10.7897458863294,10.9364370537522,10.9475668430045,11.9211200961614,11.1594491872357,10.8099939567954
WBGene00004508,F26A3.8,rrf-1,F26A3.8,rrf-1,10.8081224927132,10.2710935060959,10.3629139481953,10.8699145943502,10.8102847524479,10.7396762181601,10.4426794863482,10.4380402139063,10.8407904798659,10.6741193572784,10.4562650240424,10.5317870151839,10.8542303941944,10.7133612460841,10.4757638833219,10.6189671625226,10.5481212573184,10.4893541373627,10.3044090351446,10.6073665154411,10.8475392272874,10.4913766509636,10.3259536292023
WBGene00004679,F26F4.10,rars-1,F26F4.10,rars-1,12.2333135252779,12.1535019496978,11.7807445359425,12.2016390910819,12.2201670423264,11.945025591857,11.7560306479583,11.8947193611347,12.2186762233429,11.8729176588681,11.8616741984377,12.1306689937483,12.1339305620079,11.8479787360001,11.7612751609487,11.911155561026,11.9485615907624,11.8403823644875,11.8361398648958,12.0442310366803,12.2938758074398,11.9704531307696,11.7989197316569
WBGene00004739,H20J18.1,scd-1,H20J18.1,scd-1,10.9535298119401,10.0828312573422,10.5903644787212,10.9946478873593,11.3470778900391,10.5710084887517,10.4373298698606,10.6326531338086,11.1217472900183,10.1941580124253,11.0229111217657,10.5558076402499,11.0887316761546,10.8940789685752,10.6548023380621,11.0049048879706,10.6092351945468,10.3862683251126,10.5717927374204,10.6516575580329,11.3961496714581,10.7273228355942,10.7413827623878
WBGene00004751,K10G6.3,sea-2,K10G6.3,sea-2,11.0192452449363,10.8607245675008,10.8995578278145,10.7989220519687,10.9755470734665,11.5272210853622,11.1484214822291,10.7459024046788,10.9566003148943,11.2579746999236,11.1912827579889,10.7242330304876,10.9317714416155,11.5864238935928,11.0722453983669,11.1133059310593,10.6148429490894,11.2966298807978,11.1834186741862,10.679692147308,11.0571969632388,11.2725535360338,11.3449856283696
WBGene00004752,T23G7.4,sec-5,T23G7.4,sec-5,10.2845494598128,9.67957564795733,9.89921406306918,10.1934057845017,10.2177639749276,10.0610648309296,9.95849575537703,9.95422735383211,10.4062268199573,10.0300675816554,9.94727342346112,10.1268945623048,10.0382742964658,9.84919650693328,9.8354899172292,10.0388456280106,10.0163333005933,9.66586307148727,9.7643921253586,10.1771420883585,10.5301169058815,10.1639629463172,9.87094470373713
WBGene00004753,Y106G6H.7,sec-8,Y106G6H.7,sec-8,10.4027830674741,9.74935361526169,9.77070776187573,10.2280299673877,10.28000515,10.2266966288754,10.0045953752591,9.84918696668255,10.1490621535156,10.0846677494102,9.82905307384459,10.0308605533862,10.3543038261545,10.0889002000992,9.6060041458624,9.80755529056587,10.2083489172645,9.96021794686216,9.65091692828874,10.0716579701543,10.2821255972832,9.90540631652013,10.0578652685476
WBGene00004778,K02F2.6,ser-3,K02F2.6,ser-3,7.77662095353986,8.4305505002675,7.82872510255975,7.9504164991506,7.37313398819076,8.24464137600581,8.39813922848275,7.95871453829632,8.15365256974995,8.26967183235636,8.39456552236866,7.64952577678454,6.99462721490101,8.49371675771769,7.96997627672913,7.70804897366517,7.90586925162692,7.92586705170431,7.88216766944564,7.73655770624364,5.86270013798651,8.51852268349041,8.20041935603732
WBGene00004781,T26A5.7,set-1,T26A5.7,set-1,9.33235764645294,9.75664909425262,9.68707935589349,9.31415739491296,9.53679641222171,9.28776558615735,9.59973274895157,9.65448389006714,9.32683186694582,9.84156660007558,9.72842565039755,9.44937564633724,9.28975841020982,9.79027052227865,9.62964669810219,9.52860070865585,9.41124179719471,9.96024370051142,9.87360851331565,9.52771380493424,9.30553432022859,9.62691326238814,9.58052964495601
WBGene00004787,H06I04.2,sft-1,H06I04.2,sft-1,8.43487244003664,7.70538368517883,8.26122369772387,8.40113041748598,9.21958214981582,8.1902080241087,7.74540459403641,8.41518673952394,8.30659319899546,8.37501792319007,8.53698329560284,8.40513582047297,8.70528841338142,8.28778336189975,7.88281092286575,8.26854909225142,8.17756693054563,7.50389427399784,7.95805927995997,8.0691048091797,8.87541765964847,7.95494605033374,7.81930762874815
WBGene00004798,F43D9.4,sip-1,F43D9.4,sip-1,9.39505461407479,10.8627871269454,10.8491761434793,9.17288685311252,9.3393031793863,10.66457886796,11.3900324359968,10.6942963019899,9.4938677419562,12.0401672959076,11.5143682837294,9.63147666490588,9.30488437895632,10.7103404114154,11.2457325865043,10.3576625115298,9.63697633195371,11.4148735469426,10.7847901301343,9.55666252682136,9.55630077356251,10.4444918715581,10.6365805685054
WBGene00004806,T27F2.1,skp-1,T27F2.1,skp-1,10.6623955590511,11.0832303482644,10.8058618411257,10.7021636805088,10.5676756296516,10.7284967598017,10.743830449957,10.7280723678772,10.6151477058028,10.6730265842236,10.7579764641799,10.7005185039883,10.5699370421764,10.8534631878228,10.9014823861827,10.73316305261,10.6801597010685,10.981620664957,10.8965302254769,10.7501085003796,10.7868278247734,10.9390589994115,10.8399119327496
WBGene00004826,R12H7.5,skr-20,R12H7.5,skr-20,6.81467863929617,7.24196764019596,7.00411022308783,6.79459164515392,6.59104518708421,7.37198544387446,7.05736090820014,6.54884026377871,6.92690798299847,7.07188273156791,6.80502758127378,6.48665981062383,6.91993462154101,7.20200197238499,7.43635563678574,6.3434383652267,6.76886092248197,7.38633236699252,7.09301409122788,6.61897055173994,6.95154004863106,7.40321106384176,7.44556169900238
WBGene00004829,M02A10.3,sli-1,M02A10.3,sli-1,8.82961310523361,9.71847786661231,9.4522240383197,8.7861076331921,9.33273323003855,9.43811586583298,9.53799551226293,9.39517919014331,8.9223022449884,9.63952932981583,9.61904479191184,9.23401105266567,8.78543610923524,9.55905955792595,9.67403693391748,9.31880448090289,9.05526009256634,9.34886081517667,9.71283224657331,9.44790292099053,8.92115572899284,9.21848611631794,9.89343740724422
WBGene00004858,R12B2.1,sma-4,R12B2.1,sma-4,9.46942221350552,9.5640453346528,9.28706949034317,9.29777366040911,9.13602981476185,9.95074391396347,9.52313916663227,9.377780189635,9.24508503397198,9.16696410979808,9.2458008455073,9.1242987560368,9.49228268743694,10.0405541687172,9.5705348340637,9.23942816744816,9.14500948817005,9.62718521784903,9.36668258024094,9.03969701508944,9.53113977584625,9.92639933734912,9.68934741798263
WBGene00004873,Y47D3A.26,smc-3,Y47D3A.26,smc-3,10.6324796654439,11.2277184886893,10.9122606548711,10.8551904320104,10.1450769066776,10.680301454225,10.9342785490641,10.7065377440274,10.6938511800794,11.1986557135408,10.8024453680265,10.8858008738872,10.4731711559419,10.8833534639568,10.9567157350276,10.8823436154006,10.8848307634776,10.9826663667499,10.8308062838302,10.9818351716982,10.5065996051431,11.1108725061193,10.958574579065
WBGene00004874,F35G12.8,smc-4,F35G12.8,smc-4,11.4553515630879,11.6441162906092,11.5695469159739,11.5529962579275,10.947500796498,11.4977971221564,11.6856758226285,11.3762056906446,11.4473008272023,11.9894060758861,11.4514658026381,11.4371867779718,10.9865225992036,11.5316334562541,11.6551215074343,11.4733224072356,11.6115555040054,11.7875216033494,11.6485318588416,11.6213545955676,10.9858602005343,11.5996101324673,11.6761085257145
WBGene00004875,F47G4.7,smd-1,F47G4.7,smd-1,13.8043177419172,12.9730982647907,12.35439063424,13.8062029790703,14.4374543586185,13.7264329863426,12.2096874702003,12.9675614476,13.6436667459948,12.8427597033021,12.3187844069899,12.5087042146444,14.2974092229008,13.537029569684,12.1404805109244,13.0498538397184,12.4259199986389,13.0208340251105,11.7868833503192,12.589019971215,14.5595283364126,13.5382726226379,12.1864780341685
WBGene00004878,Y69A2AR.4,smf-3,Y69A2AR.4,smf-3,8.65604419635164,6.90676934693373,6.71367059734452,8.87509057035394,8.41267675632565,7.39971090259456,6.38679764174751,6.02621954894295,8.88759465904648,6.8667626197805,6.74963105378515,7.4292255248183,8.69344852370096,7.51267770937772,6.01061639632666,6.66196592047432,7.32731074831337,7.70406332267184,6.04973905179598,7.7278413212457,8.69761743788147,7.45534286620828,6.59677869053931
WBGene00004885,Y73B6A.4,smg-7,Y73B6A.4,smg-7,8.1086365797195,8.20047817864777,8.15063310305506,8.01672686225561,7.40794771892991,8.14836631265584,8.14824916172976,7.9560915977941,8.26264367005959,8.38490053737242,8.09305351002302,8.17663689426682,7.9009302702014,8.61655026304819,8.27967435597547,8.0886940757821,8.19924778167851,8.43116257046179,8.6201634257885,8.10429478557551,7.98078532745415,7.71190250496724,8.33294765870559
WBGene00004896,Y49F6B.4,smu-2,Y49F6B.4,smu-2,9.61504008062984,9.66267240966907,10.057099672901,9.6766004320105,9.75383933632147,9.7181171383568,9.77220298142771,9.76753866942448,9.73391022195886,10.0585090496616,9.81494109172759,9.79105915088335,9.47656955351006,9.86109098794312,9.79053330806387,9.82449750610215,9.75657785609343,9.83991988352901,10.0680089541362,9.75879682097516,9.33755120903687,9.82511249555559,9.71822101053901
WBGene00004897,T10H9.4,snb-1,T10H9.4,snb-1,10.9801814183936,11.1855251742203,11.5717131573192,10.9560719614044,11.0451702993443,11.2334591266267,11.5731654551105,11.4645437133678,10.7894463367109,11.3472586471813,11.6536087966061,11.3635062574074,10.9434360797987,11.3059733472913,11.7609114816038,11.4027041556713,11.4103649285979,11.417785501759,11.7445897374915,11.4180300434427,10.7484058791327,11.4174125781709,11.896073859585
WBGene00004920,Y71F9B.4,snr-7,Y71F9B.4,snr-7,10.2229364464363,10.0315274550231,10.0015602710231,9.9903876325557,10.182462151052,9.68622677710381,9.77168232748116,10.0832095641891,10.0654230694708,9.8548830542682,9.91935847608795,10.1514618181013,10.2514759321651,9.74880750945995,9.73182894666733,9.89441419644702,10.1790576186518,10.3180269791506,10.0492868334379,9.99906746832691,10.2964692335158,9.9569014583599,9.70854892427274
WBGene00004925,R12A1.2,snt-5,R12A1.2,snt-5,8.8354094268907,8.34796252445208,8.20167837956015,8.59092271323819,9.01142623978442,7.91490342145237,7.80912981362847,8.67748685098717,8.70919689586409,8.8336690103606,7.67476001641478,8.12985636646619,8.86050289885165,8.73515613324661,8.17280923710497,8.73494633520859,8.02196331683697,7.85765685446081,7.42899973543225,8.03399875571791,8.6440774477914,7.55378576612295,7.99262346264635
WBGene00004929,AC7.2,soc-2,AC7.2,soc-2,10.5539195699166,11.1976136417719,11.0662721768142,10.6719494436271,10.6985745580376,11.5006342344493,11.1674286539025,10.7695501833374,10.7093974034176,10.6806078879646,11.0758810079741,10.8534418161875,10.5551855673311,11.470226926669,11.2863880429031,10.6693667339398,10.837079776002,10.9680064644612,11.2873756855736,11.0690687643912,10.8759533021845,11.6034826916683,11.3020391859657
WBGene00004931,F10D11.1,sod-2,F10D11.1,sod-2,11.398085033581,11.2265033516312,10.9191000784988,11.2881269438481,11.677548386549,11.1623419962336,10.9415147563131,11.395246124566,11.2068022403345,11.0383513611807,11.0363721626438,11.0146630581242,11.6538870426033,10.9190439597176,10.9146235318441,11.2226276207485,11.0251272239232,10.9504343440677,10.9559495976123,10.9334694550287,11.5920458807702,10.9092226602799,10.894720951465
WBGene00004952,Y34D9A.4,spd-1,Y34D9A.4,spd-1,8.88576392751604,10.0683794277044,9.75572914147297,9.22025152673074,8.42892714014388,9.63406016785233,9.75271145704765,9.55404314481633,9.18271997427966,10.2603278895934,9.77813709555317,9.52922974463109,9.24745749832928,9.216848302338,9.63924483021948,9.72419476041555,9.40741502281299,10.3825617512712,9.53353931243208,9.5132082029489,8.85247361491299,9.53469797697239,9.13023650544967
WBGene00004955,F56A3.4,spd-5,F56A3.4,spd-5,12.9872746487921,12.4217385562145,11.9555381751593,12.636468850205,12.6353424285954,12.7442248662821,12.1691989765743,12.2334907412413,12.8015320441453,12.6885739041661,12.0638885994258,12.2974549208443,12.8912788430321,12.1626702394791,11.8127783379684,12.3932103247849,12.436498686234,12.2177852456217,11.7164830607568,12.2891772687214,12.8306221632379,12.0568793675702,11.7068850898042
WBGene00004978,Y47G6A.10,spg-7,Y47G6A.10,spg-7,12.3498455452096,11.8718964844582,11.7273122566748,12.2401341180744,12.2099220845147,11.8414835745177,11.5224524798429,12.048860261181,12.2482005412928,11.9103122052817,11.7620190373755,12.09637994582,12.0665378673758,11.4510701434624,11.5343968939391,12.0568578428201,12.0157485140443,11.1818644190756,11.3734553024615,11.9675020550244,12.1882171152266,11.755443086462,11.5272921886393
WBGene00004989,T08A9.8,spp-4,T08A9.8,spp-4,11.9129193914321,9.37040749824082,8.82620784205702,11.8247696521403,11.1654533018727,9.49738915790873,8.32013868515037,9.38274279004774,11.7213851453795,9.55175090223023,8.82934091794589,10.4415578228581,10.7133992047436,8.77995789137857,7.59246504861648,9.04952100708152,10.6334761362487,9.75492841423274,8.63062638863357,10.6294839862098,10.7072625592831,9.48126166628047,8.17445685736911
WBGene00005002,C54G6.5,spp-17,C54G6.5,spp-17,12.5613203776023,11.8286977540709,10.8280376878405,12.3446613184631,12.8885752090779,11.3298199188239,10.0647672837161,10.9715702028131,11.902391573264,10.4312877148117,10.2121180239703,11.2523621659501,13.0755325176583,10.5733290957253,9.75846923134413,10.894755268314,11.2092043557713,11.5964007456587,10.1483816422709,11.0625235934009,13.3821154675148,11.4957940305129,9.90966375300472
WBGene00005005,K04A8.8,spp-20,K04A8.8,spp-20,1.6716791697698,2.10048820281302,1.6711839192675,1.66514643209115,1.69389807792258,2.26761723748477,1.66364377349614,1.66562013131091,1.67077677605536,1.70032252507704,1.66691345384846,1.66337770391237,1.67077860962477,2.03633706320356,1.99160867948402,1.66441533043807,1.66469505993947,2.6870616257307,1.68273147286825,1.66277182405295,1.674849396642,2.65783294347399,1.66926579214329
WBGene00005188,T07H8.5,srg-31,T07H8.5,srg-31,3.11026891240214,3.50709242105496,4.04913985689004,3.31574698982323,3.39060339722959,3.39963121376059,3.58727021500426,3.78637948991895,3.10872676055004,3.55846939432671,4.15551856590261,3.46284948658135,3.33353258163846,3.84407021694682,3.66072654271304,3.22954301285225,3.13570197924014,3.86785042871204,3.29574765985516,3.27711412976652,3.1157290005238,3.12882933070527,4.23862928875245
WBGene00005444,T05E12.7,srh-237,T05E12.7,srh-237,5.65113784997973,6.16712006669098,3.568134879032,6.02671014003656,8.59438908608,5.4420649871648,4.64245965282697,7.91143213605655,6.33399913015038,4.14164704586621,4.31318314978144,5.50109404336539,8.3913083445434,5.4704398246862,5.04528574918412,7.74073796265406,5.64829382336698,4.04252120762668,3.84374817219136,5.15049525157116,8.44396396037606,4.83932206492113,4.06830347168308
WBGene00005548,F33H12.5,sri-36,F33H12.5,sri-36,3.66971922057378,3.67394398847992,3.23157297259981,3.01058477538918,3.0890402005167,4.34767308524996,3.50997274035318,3.30660440203305,3.17891309744584,3.68961159332397,3.73766432391872,3.00576156886129,3.382994825893,4.82735683637114,4.06614274145935,3.00859132944673,3.00935408373659,4.66818389864321,3.05851515924443,3.00410892486702,3.29757746789047,3.16412963444827,3.82313245598526
WBGene00005551,F33H12.2,sri-39,F33H12.2,sri-39,2.81353351129976,3.59442148308976,3.10359625195573,2.90089662856007,3.15882599247274,3.55504925009054,3.35868889940674,2.79921898709015,2.91705195669403,2.88178997741723,3.24046331170448,2.79392783467073,2.81140404926299,4.15851574914125,3.40363493736436,2.84239407957081,2.79703584848453,4.4194512974464,2.83973598715926,2.79249872642722,2.82103583930351,4.27511537369671,4.02381532425716
WBGene00005586,F33H12.4,sri-74,F33H12.4,sri-74,2.25049935683544,2.27066515104985,2.64097618283687,2.24285955671515,2.27778300063123,2.85905952804128,2.30508921989846,2.42424026032654,2.24943370379798,2.2860453866176,2.55109360754636,2.24082095425572,2.24943586573334,3.5420833200822,2.82716017007491,2.2420153606661,2.24233810493002,2.74950686932549,2.26382008118899,2.28968061780543,2.25426940796063,3.39759089669995,2.66157598183276
WBGene00005648,F20D6.4,srp-7,F20D6.4,srp-7,11.4641119016973,11.8237310746494,11.8009021262788,11.1957034725884,11.4572152783523,12.7242195406152,12.0090389084515,11.1178119373679,11.1946355517688,11.7911618044716,11.9814299696333,11.1875049711419,11.5607054211684,12.3152256590426,12.0078610163561,11.1373468062002,11.1907446724665,12.5863677602901,12.2838474617788,11.146013469455,11.3019864626495,12.4236219808087,12.1017135383027
WBGene00005662,W03B1.4,sars-2,W03B1.4,sars-2,10.2016927236032,10.1205382529969,10.1318075987023,10.2291687526369,10.2925254899914,10.2701396105689,9.99535729617263,10.2641309816252,10.1472886391479,9.97335488580178,10.0315799868735,10.2285579468241,10.1750750704364,10.1347264188889,9.93269114065604,10.1839429875404,10.1640194096961,9.88821303807492,10.1039455745558,10.0576039906122,10.4105277239091,9.91882633226555,9.90754391129138
WBGene00005833,C25F9.7,srw-86,C25F9.7,srw-86,6.96228399518495,7.55800252304693,6.97943827706887,6.77000065388805,7.65268796876422,8.09281850217821,7.13173813806322,7.89019375011218,6.02731982784497,6.76471322031075,6.42410398121214,5.58887435122109,6.88283727530461,8.3867069886689,7.59504503539382,6.92231986086037,5.49428726461948,6.70805034643672,6.88777442292834,5.75397848403616,6.04977141508664,7.64398821021517,7.8279961395223
